"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.35428,0.93514,0,0.005,0.50549,0.01
0.5,-0.30361,0.9528,0,0.005,0.50549,0
0.5,-0.25221,0.96767,0,0,0.50418,0.01
0.5,-0.25221,0.96767,0,0,0.50418,0
0.5,-0.32558,0.94552,0,0.01,0.50769,0.01
0.5,-0.36504,0.93099,0,0.01,0.50769,0
0.5,-0.23856,0.97113,0,0.015,0.50918,0.01
0.5,-0.26217,0.96502,0,0.015,0.50918,0
0.5,-0.21696,0.97618,0,0.018713,0.51,0
0.5,-0.21696,0.97618,0,0.018713,0.51,0.01
0.5,0.23848,0.97115,0,0.085,0.50918,0
0.5,0.21692,0.97619,0,0.081286,0.51,0.01
0.5,0.26205,0.96505,0,0.085,0.50918,0.01
0.5,0.21692,0.97619,0,0.081286,0.51,0
0.5,0.36492,0.93104,0,0.09,0.50769,0.01
0.5,0.32544,0.94556,0,0.09,0.50769,0
0.5,0.329,0.94433,0,0.095,0.50549,0.01
0.5,0.329,0.94433,0,0.095,0.50549,0
0.5,0.25219,0.96768,0,0.1,0.50418,0
0.5,0.25219,0.96768,0,0.1,0.50418,0.01
0.5,-0.18739,0.98228,0,0.02,0.51029,0.01
0.5,-0.18739,0.98228,0,0.02,0.51029,0
0.5,-0.12383,0.9923,0,0.025,0.51108,0.01
0.5,-0.13968,0.9902,0,0.025,0.51108,0
0.5,-0.085265,0.99636,0,0.03,0.51162,0.01
0.5,-0.09661,0.99532,0,0.03,0.51162,0
0.5,-0.056552,0.9984,0,0.035,0.51199,0.01
0.5,-0.065234,0.99787,0,0.035,0.51199,0
0.5,-0.033578,0.99944,0,0.04,0.51223,0.01
0.5,-0.040724,0.99917,0,0.04,0.51223,0
0.5,-0.014318,0.9999,0,0.045,0.51236,0.01
0.5,-0.020375,0.99979,0,0.045,0.51236,0
0.5,0.0027696,1,0,0.05,0.5124,0.01
0.5,-0.0027458,1,0,0.05,0.5124,0
0.5,0.020399,0.99979,0,0.055,0.51236,0.01
0.5,0.014342,0.9999,0,0.055,0.51236,0
0.5,0.04074,0.99917,0,0.06,0.51223,0.01
0.5,0.033598,0.99944,0,0.06,0.51223,0
0.5,0.065246,0.99787,0,0.065,0.51199,0.01
0.5,0.056564,0.9984,0,0.065,0.51199,0
0.5,0.096614,0.99532,0,0.07,0.51162,0.01
0.5,0.085273,0.99636,0,0.07,0.51162,0
0.5,0.13968,0.9902,0,0.075,0.51108,0.01
0.5,0.12382,0.9923,0,0.075,0.51108,0
0.5,0.18737,0.98229,0,0.08,0.51029,0.01
0.5,0.18737,0.98229,0,0.08,0.51029,0
