"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.97471,0.22346,0,0.0012506,0.79,0
0.5,-0.98941,0.14517,0,0,0.78148,0.01
0.5,-0.97471,0.22346,0,0.0012506,0.79,0.01
0.5,-0.98941,0.14517,0,0,0.78148,0
0.5,0.9894,0.14524,0,0.1,0.7812,0
0.5,0.98043,0.19688,0,0.098708,0.79,0.01
0.5,0.9894,0.14524,0,0.1,0.7812,0.01
0.5,0.96873,0.24812,0,0.098708,0.79,0
0.5,-0.92474,0.3806,0,0.0043993,0.8,0.01
0.5,-0.88862,0.45864,0,0.0043993,0.8,0
0.5,0.9084,0.41811,0,0.09558,0.8,0
0.5,0.9084,0.41811,0,0.09558,0.8,0.01
0.5,-0.81018,0.58618,0,0.005,0.80095,0.01
0.5,-0.81018,0.58618,0,0.005,0.80095,0
0.5,-0.47158,0.88182,0,0.01,0.807,0.01
0.5,-0.63595,0.77173,0,0.01,0.807,0
0.5,-0.24754,0.96888,0,0.015,0.80855,0.01
0.5,-0.27179,0.96236,0,0.015,0.80855,0
0.5,-0.18863,0.98205,0,0.02,0.8097,0.01
0.5,-0.20593,0.97857,0,0.02,0.8097,0
0.5,-0.17004,0.98544,0,0.021752,0.81,0
0.5,-0.17004,0.98544,0,0.021752,0.81,0.01
0.5,0.18837,0.9821,0,0.08,0.8097,0
0.5,0.16991,0.98546,0,0.078252,0.81,0.01
0.5,0.20555,0.97865,0,0.08,0.8097,0.01
0.5,0.16991,0.98546,0,0.078252,0.81,0
0.5,0.27193,0.96232,0,0.085,0.80855,0.01
0.5,0.24737,0.96892,0,0.085,0.80855,0
0.5,0.63733,0.77059,0,0.09,0.807,0.01
0.5,0.47254,0.88131,0,0.09,0.807,0
0.5,0.81155,0.58428,0,0.095,0.80093,0.01
0.5,0.81155,0.58428,0,0.095,0.80093,0
0.5,-0.13976,0.99019,0,0.025,0.81056,0.01
0.5,-0.13976,0.99019,0,0.025,0.81056,0
0.5,-0.086901,0.99622,0,0.03,0.81111,0.01
0.5,-0.098758,0.99511,0,0.03,0.81111,0
0.5,-0.056729,0.99839,0,0.035,0.81149,0.01
0.5,-0.065884,0.99783,0,0.035,0.81149,0
0.5,-0.032209,0.99948,0,0.04,0.81173,0.01
0.5,-0.039891,0.9992,0,0.04,0.81173,0
0.5,-0.012865,0.99992,0,0.045,0.81185,0.01
0.5,-0.018696,0.99983,0,0.045,0.81185,0
0.5,0.0023683,1,0,0.05,0.81188,0.01
0.5,-0.0023325,1,0,0.05,0.81188,0
0.5,0.018731,0.99982,0,0.055,0.81185,0.01
0.5,0.0129,0.99992,0,0.055,0.81185,0
0.5,0.039895,0.9992,0,0.06,0.81173,0.01
0.5,0.032229,0.99948,0,0.06,0.81173,0
0.5,0.065825,0.99783,0,0.065,0.81149,0.01
0.5,0.056694,0.99839,0,0.065,0.81149,0
0.5,0.098715,0.99512,0,0.07,0.81111,0.01
0.5,0.086838,0.99622,0,0.07,0.81111,0
0.5,0.13969,0.9902,0,0.075,0.81056,0.01
0.5,0.13969,0.9902,0,0.075,0.81056,0
