"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.96661,0.25626,0,0.0015793,0.74,0
0.5,-0.98694,0.16112,0,0,0.73033,0.01
0.5,-0.96661,0.25626,0,0.0015793,0.74,0.01
0.5,-0.98694,0.16112,0,0,0.73033,0
0.5,0.98698,0.16087,0,0.1,0.73009,0
0.5,0.96689,0.25518,0,0.098385,0.74,0.01
0.5,0.98698,0.16087,0,0.1,0.73009,0.01
0.5,0.96689,0.25518,0,0.098385,0.74,0
0.5,-0.93635,0.35107,0,0.005,0.74919,0.01
0.5,-0.93635,0.35107,0,0.005,0.74919,0
0.5,-0.86151,0.50774,0,0.0053074,0.75,0
0.5,-0.86151,0.50774,0,0.0053074,0.75,0.01
0.5,0.937,0.34934,0,0.095,0.74914,0
0.5,0.86233,0.50634,0,0.094679,0.75,0.01
0.5,0.937,0.34934,0,0.095,0.74914,0.01
0.5,0.86233,0.50634,0,0.094679,0.75,0
0.5,-0.5419,0.84044,0,0.01,0.75552,0.01
0.5,-0.5419,0.84044,0,0.01,0.75552,0
0.5,-0.22822,0.97361,0,0.015,0.75696,0.01
0.5,-0.25179,0.96778,0,0.015,0.75696,0
0.5,-0.17113,0.98525,0,0.02,0.758,0.01
0.5,-0.18786,0.9822,0,0.02,0.758,0
0.5,-0.12526,0.99212,0,0.025,0.75878,0.01
0.5,-0.13982,0.99018,0,0.025,0.75878,0
0.5,-0.090901,0.99586,0,0.03,0.75934,0.01
0.5,-0.1008,0.99491,0,0.03,0.75934,0
0.5,-0.063005,0.99801,0,0.035,0.75974,0.01
0.5,-0.072005,0.9974,0,0.035,0.75974,0
0.5,-0.054273,0.99853,0,0.039726,0.76,0
0.5,-0.054273,0.99853,0,0.039726,0.76,0.01
0.5,0.06298,0.99801,0,0.065,0.75974,0
0.5,0.054334,0.99852,0,0.060269,0.76,0.01
0.5,0.071963,0.99741,0,0.065,0.75974,0.01
0.5,0.054334,0.99852,0,0.060269,0.76,0
0.5,0.10074,0.99491,0,0.07,0.75934,0.01
0.5,0.090842,0.99587,0,0.07,0.75934,0
0.5,0.13971,0.99019,0,0.075,0.75878,0.01
0.5,0.12518,0.99213,0,0.075,0.75878,0
0.5,0.18751,0.98226,0,0.08,0.758,0.01
0.5,0.17088,0.98529,0,0.08,0.758,0
0.5,0.25195,0.96774,0,0.085,0.75696,0.01
0.5,0.22808,0.97364,0,0.085,0.75696,0
0.5,0.54275,0.83989,0,0.09,0.75553,0.01
0.5,0.54275,0.83989,0,0.09,0.75553,0
0.5,-0.041391,0.99914,0,0.04,0.76001,0.01
0.5,-0.041391,0.99914,0,0.04,0.76001,0
0.5,-0.014814,0.99989,0,0.045,0.76016,0.01
0.5,-0.021523,0.99977,0,0.045,0.76016,0
0.5,0.00271,1,0,0.05,0.7602,0.01
0.5,-0.0026981,1,0,0.05,0.7602,0
0.5,0.02155,0.99977,0,0.055,0.76016,0.01
0.5,0.014834,0.99989,0,0.055,0.76016,0
0.5,0.041473,0.99914,0,0.06,0.76001,0.01
0.5,0.041473,0.99914,0,0.06,0.76001,0
