"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.98292,0.18402,0,0.00084297,0.7,0
0.5,-0.99233,0.12359,0,0,0.69323,0.01
0.5,-0.98292,0.18402,0,0.00084297,0.7,0.01
0.5,-0.99233,0.12359,0,0,0.69323,0
0.5,0.99228,0.12405,0,0.1,0.69293,0
0.5,0.98651,0.16368,0,0.099117,0.7,0.01
0.5,0.99228,0.12405,0,0.1,0.69293,0.01
0.5,0.97916,0.2031,0,0.099117,0.7,0
0.5,-0.94427,0.32918,0,0.0033564,0.71,0.01
0.5,-0.9109,0.41263,0,0.0033564,0.71,0
0.5,0.92922,0.36952,0,0.096621,0.71,0
0.5,0.92922,0.36952,0,0.096621,0.71,0.01
0.5,-0.832,0.55477,0,0.005,0.71291,0.01
0.5,-0.832,0.55477,0,0.005,0.71291,0
0.5,-0.50724,0.86181,0,0.01,0.71933,0.01
0.5,-0.66235,0.7492,0,0.01,0.71933,0
0.5,-0.33407,0.94255,0,0.01186,0.72,0
0.5,-0.33407,0.94255,0,0.01186,0.72,0.01
0.5,0.50806,0.86132,0,0.09,0.71933,0
0.5,0.33448,0.9424,0,0.088144,0.72,0.01
0.5,0.66346,0.74821,0,0.09,0.71933,0.01
0.5,0.33448,0.9424,0,0.088144,0.72,0
0.5,0.83313,0.55308,0,0.095,0.71288,0.01
0.5,0.83313,0.55308,0,0.095,0.71288,0
0.5,-0.26834,0.96332,0,0.015,0.72109,0.01
0.5,-0.26834,0.96332,0,0.015,0.72109,0
0.5,-0.16406,0.98645,0,0.02,0.72215,0.01
0.5,-0.18576,0.9826,0,0.02,0.72215,0
0.5,-0.11133,0.99378,0,0.025,0.72287,0.01
0.5,-0.12683,0.99192,0,0.025,0.72287,0
0.5,-0.076412,0.99708,0,0.03,0.72335,0.01
0.5,-0.086114,0.99629,0,0.03,0.72335,0
0.5,-0.050925,0.9987,0,0.035,0.72369,0.01
0.5,-0.058816,0.99827,0,0.035,0.72369,0
0.5,-0.029369,0.99957,0,0.04,0.7239,0.01
0.5,-0.036201,0.99934,0,0.04,0.7239,0
0.5,-0.011883,0.99993,0,0.045,0.72401,0.01
0.5,-0.01721,0.99985,0,0.045,0.72401,0
0.5,0.0022014,1,0,0.05,0.72405,0.01
0.5,-0.0021776,1,0,0.05,0.72405,0
0.5,0.017242,0.99985,0,0.055,0.72401,0.01
0.5,0.011911,0.99993,0,0.055,0.72401,0
0.5,0.036221,0.99934,0,0.06,0.7239,0.01
0.5,0.029397,0.99957,0,0.06,0.7239,0
0.5,0.058789,0.99827,0,0.065,0.72369,0.01
0.5,0.050917,0.9987,0,0.065,0.72369,0
0.5,0.086082,0.99629,0,0.07,0.72335,0.01
0.5,0.076373,0.99708,0,0.07,0.72335,0
0.5,0.12677,0.99193,0,0.075,0.72287,0.01
0.5,0.11129,0.99379,0,0.075,0.72287,0
0.5,0.18546,0.98265,0,0.08,0.72215,0.01
0.5,0.16387,0.98648,0,0.08,0.72215,0
0.5,0.26832,0.96333,0,0.085,0.72109,0.01
0.5,0.26832,0.96333,0,0.085,0.72109,0
