"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.5527,0.83338,0,0.005,0.50866,0.01
0.5,-0.4814,0.8765,0,0.005,0.50866,0
0.5,-0.40728,0.9133,0,0,0.50643,0.01
0.5,-0.40728,0.9133,0,0,0.50643,0
0.5,-0.60408,0.79692,0,0.0066978,0.51,0
0.5,-0.60408,0.79692,0,0.0066978,0.51,0.01
0.5,0.51751,0.85568,0,0.095,0.50866,0
0.5,0.6041,0.79691,0,0.093301,0.51,0.01
0.5,0.51751,0.85568,0,0.095,0.50866,0.01
0.5,0.6041,0.79691,0,0.093301,0.51,0
0.5,0.40728,0.9133,0,0.1,0.50643,0
0.5,0.40728,0.9133,0,0.1,0.50643,0.01
0.5,-0.46392,0.88588,0,0.01,0.5124,0.01
0.5,-0.46392,0.88588,0,0.01,0.5124,0
0.5,-0.26436,0.96443,0,0.015,0.51415,0.01
0.5,-0.29722,0.95481,0,0.015,0.51415,0
0.5,-0.19909,0.97998,0,0.02,0.51534,0.01
0.5,-0.21518,0.97657,0,0.02,0.51534,0
0.5,-0.1517,0.98843,0,0.025,0.51627,0.01
0.5,-0.16734,0.9859,0,0.025,0.51627,0
0.5,-0.1108,0.99384,0,0.03,0.51695,0.01
0.5,-0.12342,0.99235,0,0.03,0.51695,0
0.5,-0.076858,0.99704,0,0.035,0.51745,0.01
0.5,-0.087513,0.99616,0,0.035,0.51745,0
0.5,-0.046863,0.9989,0,0.04,0.51778,0.01
0.5,-0.056532,0.9984,0,0.04,0.51778,0
0.5,-0.020083,0.9998,0,0.045,0.51796,0.01
0.5,-0.028639,0.99959,0,0.045,0.51796,0
0.5,0.0038663,0.99999,0,0.05,0.51802,0.01
0.5,-0.0038306,0.99999,0,0.05,0.51802,0
0.5,0.028682,0.99959,0,0.055,0.51796,0.01
0.5,0.020123,0.9998,0,0.055,0.51796,0
0.5,0.056564,0.9984,0,0.06,0.51778,0.01
0.5,0.046903,0.9989,0,0.06,0.51778,0
0.5,0.087529,0.99616,0,0.065,0.51745,0.01
0.5,0.076877,0.99704,0,0.065,0.51745,0
0.5,0.12341,0.99236,0,0.07,0.51695,0.01
0.5,0.1108,0.99384,0,0.07,0.51695,0
0.5,0.16733,0.9859,0,0.075,0.51627,0.01
0.5,0.15169,0.98843,0,0.075,0.51627,0
0.5,0.21517,0.97658,0,0.08,0.51534,0.01
0.5,0.19907,0.97998,0,0.08,0.51534,0
0.5,0.29722,0.95481,0,0.085,0.51415,0.01
0.5,0.26434,0.96443,0,0.085,0.51415,0
0.5,0.46394,0.88587,0,0.09,0.5124,0.01
0.5,0.46394,0.88587,0,0.09,0.5124,0
