"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.98458,0.17491,0,0.00072988,0.72,0
0.5,-0.99307,0.1175,0,0,0.71383,0.01
0.5,-0.98458,0.17491,0,0.00072988,0.72,0.01
0.5,-0.99307,0.1175,0,0,0.71383,0
0.5,0.993,0.11811,0,0.1,0.71351,0
0.5,0.98781,0.15567,0,0.099228,0.72,0.01
0.5,0.993,0.11811,0,0.1,0.71351,0.01
0.5,0.98119,0.19306,0,0.099228,0.72,0
0.5,-0.9484,0.31708,0,0.0031121,0.73,0.01
0.5,-0.91626,0.40058,0,0.0031121,0.73,0
0.5,0.93396,0.35738,0,0.096864,0.73,0
0.5,0.93396,0.35738,0,0.096864,0.73,0.01
0.5,-0.84022,0.54224,0,0.005,0.73345,0.01
0.5,-0.84022,0.54224,0,0.005,0.73345,0
0.5,-0.75119,0.66009,0,0.009932,0.74,0
0.5,-0.75119,0.66009,0,0.009932,0.74,0.01
0.5,0.84136,0.54047,0,0.095,0.73342,0
0.5,0.75223,0.6589,0,0.090069,0.74,0.01
0.5,0.84136,0.54047,0,0.095,0.73342,0.01
0.5,0.75223,0.6589,0,0.090069,0.74,0
0.5,-0.52249,0.85265,0,0.01,0.74007,0.01
0.5,-0.52249,0.85265,0,0.01,0.74007,0
0.5,-0.23975,0.97083,0,0.015,0.74175,0.01
0.5,-0.27997,0.96001,0,0.015,0.74175,0
0.5,-0.15874,0.98732,0,0.02,0.74277,0.01
0.5,-0.17901,0.98385,0,0.02,0.74277,0
0.5,-0.10913,0.99403,0,0.025,0.74347,0.01
0.5,-0.12379,0.99231,0,0.025,0.74347,0
0.5,-0.077073,0.99703,0,0.03,0.74394,0.01
0.5,-0.085767,0.99632,0,0.03,0.74394,0
0.5,-0.053573,0.99856,0,0.035,0.74429,0.01
0.5,-0.060975,0.99814,0,0.035,0.74429,0
0.5,-0.031559,0.9995,0,0.04,0.74452,0.01
0.5,-0.038865,0.99924,0,0.04,0.74452,0
0.5,-0.012765,0.99992,0,0.045,0.74464,0.01
0.5,-0.018509,0.99983,0,0.045,0.74464,0
0.5,0.0023564,1,0,0.05,0.74467,0.01
0.5,-0.0023325,1,0,0.05,0.74467,0
0.5,0.018533,0.99983,0,0.055,0.74464,0.01
0.5,0.012789,0.99992,0,0.055,0.74464,0
0.5,0.038865,0.99924,0,0.06,0.74452,0.01
0.5,0.031571,0.9995,0,0.06,0.74452,0
0.5,0.060947,0.99814,0,0.065,0.74429,0.01
0.5,0.053553,0.99857,0,0.065,0.74429,0
0.5,0.085724,0.99632,0,0.07,0.74394,0.01
0.5,0.077033,0.99703,0,0.07,0.74394,0
0.5,0.12373,0.99232,0,0.075,0.74347,0.01
0.5,0.10908,0.99403,0,0.075,0.74347,0
0.5,0.17873,0.9839,0,0.08,0.74277,0.01
0.5,0.15857,0.98735,0,0.08,0.74277,0
0.5,0.28006,0.95998,0,0.085,0.74176,0.01
0.5,0.23961,0.97087,0,0.085,0.74176,0
0.5,0.52313,0.85225,0,0.09,0.74007,0.01
0.5,0.52313,0.85225,0,0.09,0.74007,0
