"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.98783,0.15551,0,0.00046101,0.77,0
0.5,-0.99459,0.10387,0,0,0.76559,0.01
0.5,-0.98783,0.15551,0,0.00046101,0.77,0.01
0.5,-0.99459,0.10387,0,0,0.76559,0
0.5,0.99448,0.10494,0,0.1,0.76518,0
0.5,0.99037,0.13847,0,0.099491,0.77,0.01
0.5,0.99448,0.10494,0,0.1,0.76518,0.01
0.5,0.98512,0.17188,0,0.099491,0.77,0
0.5,-0.95728,0.28915,0,0.002574,0.78,0.01
0.5,-0.92901,0.37005,0,0.002574,0.78,0
0.5,0.94469,0.32796,0,0.097396,0.78,0
0.5,0.94469,0.32796,0,0.097396,0.78,0.01
0.5,-0.87237,0.48885,0,0.005,0.78485,0.01
0.5,-0.87237,0.48885,0,0.005,0.78485,0
0.5,-0.78596,0.61827,0,0.0082126,0.79,0
0.5,-0.78596,0.61827,0,0.0082126,0.79,0.01
0.5,0.87348,0.48685,0,0.095,0.78482,0
0.5,0.78702,0.61693,0,0.091784,0.79,0.01
0.5,0.87348,0.48685,0,0.095,0.78482,0.01
0.5,0.78702,0.61693,0,0.091784,0.79,0
0.5,-0.51491,0.85724,0,0.01,0.79182,0.01
0.5,-0.51491,0.85724,0,0.01,0.79182,0
0.5,-0.22081,0.97532,0,0.015,0.7933,0.01
0.5,-0.25196,0.96774,0,0.015,0.7933,0
0.5,-0.15762,0.9875,0,0.02,0.79426,0.01
0.5,-0.17357,0.98482,0,0.02,0.79426,0
0.5,-0.11427,0.99345,0,0.025,0.79498,0.01
0.5,-0.12797,0.99178,0,0.025,0.79498,0
0.5,-0.080378,0.99676,0,0.03,0.79548,0.01
0.5,-0.090471,0.9959,0,0.03,0.79548,0
0.5,-0.053456,0.99857,0,0.035,0.79583,0.01
0.5,-0.06187,0.99808,0,0.035,0.79583,0
0.5,-0.030587,0.99953,0,0.04,0.79606,0.01
0.5,-0.037814,0.99928,0,0.04,0.79606,0
0.5,-0.012308,0.99992,0,0.045,0.79618,0.01
0.5,-0.017834,0.99984,0,0.045,0.79618,0
0.5,0.0022689,1,0,0.05,0.79621,0.01
0.5,-0.002257,1,0,0.05,0.79621,0
0.5,0.01787,0.99984,0,0.055,0.79618,0.01
0.5,0.012332,0.99992,0,0.055,0.79618,0
0.5,0.037814,0.99928,0,0.06,0.79606,0.01
0.5,0.030611,0.99953,0,0.06,0.79606,0
0.5,0.061814,0.99809,0,0.065,0.79583,0.01
0.5,0.053417,0.99857,0,0.065,0.79583,0
0.5,0.090408,0.9959,0,0.07,0.79548,0.01
0.5,0.080311,0.99677,0,0.07,0.79548,0
0.5,0.1279,0.99179,0,0.075,0.79498,0.01
0.5,0.11421,0.99346,0,0.075,0.79498,0
0.5,0.17327,0.98487,0,0.08,0.79426,0.01
0.5,0.15744,0.98753,0,0.08,0.79426,0
0.5,0.25205,0.96771,0,0.085,0.7933,0.01
0.5,0.22066,0.97535,0,0.085,0.7933,0
0.5,0.5156,0.85683,0,0.09,0.79182,0.01
0.5,0.5156,0.85683,0,0.09,0.79182,0
