"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.58572,0.81052,0,0.0010294,0.51,0
0.5,-0.59515,0.80361,0,0,0.50924,0.01
0.5,-0.58572,0.81052,0,0.0010294,0.51,0.01
0.5,-0.59515,0.80361,0,0,0.50924,0
0.5,0.59512,0.80364,0,0.1,0.50923,0
0.5,0.58576,0.81048,0,0.098963,0.51,0.01
0.5,0.59512,0.80364,0,0.1,0.50923,0.01
0.5,0.58576,0.81048,0,0.098963,0.51,0
0.5,-0.60658,0.79502,0,0.005,0.5128,0.01
0.5,-0.60658,0.79502,0,0.005,0.5128,0
0.5,-0.48408,0.87502,0,0.01,0.51692,0.01
0.5,-0.5628,0.8266,0,0.01,0.51692,0
0.5,-0.3357,0.94197,0,0.015,0.51912,0.01
0.5,-0.36908,0.9294,0,0.015,0.51912,0
0.5,-0.30217,0.95325,0,0.017791,0.52,0
0.5,-0.30217,0.95325,0,0.017791,0.52,0.01
0.5,0.3357,0.94197,0,0.085,0.51911,0
0.5,0.30215,0.95326,0,0.082203,0.52,0.01
0.5,0.36913,0.92938,0,0.085,0.51911,0.01
0.5,0.30215,0.95326,0,0.082203,0.52,0
0.5,0.56294,0.8265,0,0.09,0.51692,0.01
0.5,0.4842,0.87496,0,0.09,0.51692,0
0.5,0.60673,0.79491,0,0.095,0.5128,0.01
0.5,0.60673,0.79491,0,0.095,0.5128,0
0.5,-0.25746,0.96629,0,0.02,0.5207,0.01
0.5,-0.25746,0.96629,0,0.02,0.5207,0
0.5,-0.16967,0.9855,0,0.025,0.52179,0.01
0.5,-0.19086,0.98162,0,0.025,0.52179,0
0.5,-0.11888,0.99291,0,0.03,0.52254,0.01
0.5,-0.13367,0.99103,0,0.03,0.52254,0
0.5,-0.080423,0.99676,0,0.035,0.52306,0.01
0.5,-0.09225,0.99574,0,0.035,0.52306,0
0.5,-0.04778,0.99886,0,0.04,0.5234,0.01
0.5,-0.058187,0.99831,0,0.04,0.5234,0
0.5,-0.019928,0.9998,0,0.045,0.52359,0.01
0.5,-0.02865,0.99959,0,0.045,0.52359,0
0.5,0.0037829,0.99999,0,0.05,0.52365,0.01
0.5,-0.0037114,0.99999,0,0.05,0.52365,0
0.5,0.028714,0.99959,0,0.055,0.52359,0.01
0.5,0.019996,0.9998,0,0.055,0.52359,0
0.5,0.058246,0.9983,0,0.06,0.5234,0.01
0.5,0.04784,0.99885,0,0.06,0.5234,0
0.5,0.092308,0.99573,0,0.065,0.52306,0.01
0.5,0.080482,0.99676,0,0.065,0.52306,0
0.5,0.13373,0.99102,0,0.07,0.52253,0.01
0.5,0.11894,0.9929,0,0.07,0.52253,0
0.5,0.19091,0.98161,0,0.075,0.52178,0.01
0.5,0.16973,0.98549,0,0.075,0.52178,0
0.5,0.25748,0.96628,0,0.08,0.5207,0.01
0.5,0.25748,0.96628,0,0.08,0.5207,0
