"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.96894,0.24731,0,0.001541,0.59,0
0.5,-0.98789,0.15516,0,0,0.58019,0.01
0.5,-0.96894,0.24731,0,0.001541,0.59,0.01
0.5,-0.98789,0.15516,0,0,0.58019,0
0.5,0.98787,0.15528,0,0.1,0.58002,0
0.5,0.96909,0.24671,0,0.098432,0.59,0.01
0.5,0.98787,0.15528,0,0.1,0.58002,0.01
0.5,0.96909,0.24671,0,0.098432,0.59,0
0.5,-0.94137,0.33736,0,0.005,0.59965,0.01
0.5,-0.94137,0.33736,0,0.005,0.59965,0
0.5,-0.86787,0.49678,0,0.0051237,0.6,0
0.5,-0.86787,0.49678,0,0.0051237,0.6,0.01
0.5,0.94179,0.33619,0,0.095,0.59962,0
0.5,0.86845,0.49577,0,0.094864,0.6,0.01
0.5,0.94179,0.33619,0,0.095,0.59962,0.01
0.5,0.86845,0.49577,0,0.094864,0.6,0
0.5,-0.54804,0.83645,0,0.01,0.60584,0.01
0.5,-0.54804,0.83645,0,0.01,0.60584,0
0.5,-0.23299,0.97248,0,0.015,0.60731,0.01
0.5,-0.25707,0.96639,0,0.015,0.60731,0
0.5,-0.17509,0.98455,0,0.02,0.60837,0.01
0.5,-0.19196,0.9814,0,0.02,0.60837,0
0.5,-0.12954,0.99157,0,0.025,0.60917,0.01
0.5,-0.14387,0.9896,0,0.025,0.60917,0
0.5,-0.09488,0.99549,0,0.03,0.60975,0.01
0.5,-0.10504,0.99447,0,0.03,0.60975,0
0.5,-0.084827,0.9964,0,0.032898,0.61,0
0.5,-0.084827,0.9964,0,0.032898,0.61,0.01
0.5,0.094842,0.99549,0,0.07,0.60975,0
0.5,0.084791,0.9964,0,0.067096,0.61,0.01
0.5,0.105,0.99447,0,0.07,0.60975,0.01
0.5,0.084791,0.9964,0,0.067096,0.61,0
0.5,0.1438,0.98961,0,0.075,0.60917,0.01
0.5,0.12948,0.99158,0,0.075,0.60917,0
0.5,0.19174,0.98145,0,0.08,0.60837,0.01
0.5,0.17494,0.98458,0,0.08,0.60837,0
0.5,0.25722,0.96635,0,0.085,0.60731,0.01
0.5,0.23292,0.9725,0,0.085,0.60731,0
0.5,0.5487,0.83602,0,0.09,0.60584,0.01
0.5,0.5487,0.83602,0,0.09,0.60584,0
0.5,-0.069286,0.9976,0,0.035,0.61018,0.01
0.5,-0.069286,0.9976,0,0.035,0.61018,0
0.5,-0.036083,0.99935,0,0.04,0.61045,0.01
0.5,-0.044851,0.99899,0,0.04,0.61045,0
0.5,-0.014358,0.9999,0,0.045,0.61058,0.01
0.5,-0.020836,0.99978,0,0.045,0.61058,0
0.5,0.0026425,1,0,0.05,0.61062,0.01
0.5,-0.0026186,1,0,0.05,0.61062,0
0.5,0.020883,0.99978,0,0.055,0.61058,0.01
0.5,0.014394,0.9999,0,0.055,0.61058,0
0.5,0.044886,0.99899,0,0.06,0.61045,0.01
0.5,0.03613,0.99935,0,0.06,0.61045,0
0.5,0.069279,0.9976,0,0.065,0.61018,0.01
0.5,0.069279,0.9976,0,0.065,0.61018,0
