"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.98705,0.1604,0,0.00061213,0.59,0
0.5,-0.99414,0.10812,0,0,0.58437,0.01
0.5,-0.98705,0.1604,0,0.00061213,0.59,0.01
0.5,-0.99414,0.10812,0,0,0.58437,0
0.5,0.99403,0.10908,0,0.1,0.58413,0
0.5,0.98968,0.14329,0,0.099355,0.59,0.01
0.5,0.99403,0.10908,0,0.1,0.58413,0.01
0.5,0.98414,0.17737,0,0.099355,0.59,0
0.5,-0.95492,0.29685,0,0.0027841,0.6,0.01
0.5,-0.92506,0.37981,0,0.0027841,0.6,0
0.5,0.94138,0.33735,0,0.097195,0.6,0
0.5,0.94138,0.33735,0,0.097195,0.6,0.01
0.5,-0.86127,0.50814,0,0.005,0.60429,0.01
0.5,-0.86127,0.50814,0,0.005,0.60429,0
0.5,-0.77371,0.63354,0,0.0088166,0.61,0
0.5,-0.77371,0.63354,0,0.0088166,0.61,0.01
0.5,0.86211,0.50673,0,0.095,0.60426,0
0.5,0.77451,0.63256,0,0.091181,0.61,0.01
0.5,0.86211,0.50673,0,0.095,0.60426,0.01
0.5,0.77451,0.63256,0,0.091181,0.61,0
0.5,-0.51765,0.85559,0,0.01,0.61119,0.01
0.5,-0.51765,0.85559,0,0.01,0.61119,0
0.5,-0.22606,0.97411,0,0.015,0.61274,0.01
0.5,-0.26132,0.96525,0,0.015,0.61274,0
0.5,-0.1559,0.98777,0,0.02,0.61371,0.01
0.5,-0.17325,0.98488,0,0.02,0.61371,0
0.5,-0.11336,0.99355,0,0.025,0.61441,0.01
0.5,-0.12594,0.99204,0,0.025,0.61441,0
0.5,-0.08119,0.9967,0,0.03,0.61492,0.01
0.5,-0.090982,0.99585,0,0.03,0.61492,0
0.5,-0.05431,0.99852,0,0.035,0.61527,0.01
0.5,-0.062853,0.99802,0,0.035,0.61527,0
0.5,-0.031115,0.99952,0,0.04,0.6155,0.01
0.5,-0.038441,0.99926,0,0.04,0.6155,0
0.5,-0.012491,0.99992,0,0.045,0.61562,0.01
0.5,-0.01814,0.99984,0,0.045,0.61562,0
0.5,0.0023047,1,0,0.05,0.61566,0.01
0.5,-0.0022689,1,0,0.05,0.61566,0
0.5,0.018183,0.99983,0,0.055,0.61562,0.01
0.5,0.012531,0.99992,0,0.055,0.61562,0
0.5,0.03848,0.99926,0,0.06,0.6155,0.01
0.5,0.031158,0.99951,0,0.06,0.6155,0
0.5,0.062849,0.99802,0,0.065,0.61527,0.01
0.5,0.054326,0.99852,0,0.065,0.61527,0
0.5,0.090959,0.99585,0,0.07,0.61491,0.01
0.5,0.081166,0.9967,0,0.07,0.61491,0
0.5,0.1259,0.99204,0,0.075,0.61441,0.01
0.5,0.11333,0.99356,0,0.075,0.61441,0
0.5,0.17304,0.98491,0,0.08,0.61371,0.01
0.5,0.15577,0.98779,0,0.08,0.61371,0
0.5,0.26143,0.96522,0,0.085,0.61274,0.01
0.5,0.22597,0.97413,0,0.085,0.61274,0
0.5,0.51819,0.85527,0,0.09,0.61119,0.01
0.5,0.51819,0.85527,0,0.09,0.61119,0
