"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.9904,0.13827,0,0.00022924,0.66,0
0.5,-0.99585,0.090956,0,0,0.65749,0.01
0.5,-0.9904,0.13827,0,0.00022924,0.66,0.01
0.5,-0.99585,0.090956,0,0,0.65749,0
0.5,0.99576,0.092004,0,0.1,0.65707,0
0.5,0.99243,0.12278,0,0.099729,0.66,0.01
0.5,0.99576,0.092004,0,0.1,0.65707,0.01
0.5,0.98815,0.15348,0,0.099729,0.66,0
0.5,-0.96529,0.26118,0,0.0021145,0.67,0.01
0.5,-0.94187,0.33597,0,0.0021145,0.67,0
0.5,0.95481,0.29723,0,0.097857,0.67,0
0.5,0.95481,0.29723,0,0.097857,0.67,0.01
0.5,-0.90281,0.43004,0,0.005,0.67645,0.01
0.5,-0.90281,0.43004,0,0.005,0.67645,0
0.5,-0.82007,0.57226,0,0.0067957,0.68,0
0.5,-0.82007,0.57226,0,0.0067957,0.68,0.01
0.5,0.90362,0.42834,0,0.095,0.67642,0
0.5,0.82091,0.57106,0,0.093197,0.68,0.01
0.5,0.90362,0.42834,0,0.095,0.67642,0.01
0.5,0.82091,0.57106,0,0.093197,0.68,0
0.5,-0.51917,0.85467,0,0.01,0.68344,0.01
0.5,-0.51917,0.85467,0,0.01,0.68344,0
0.5,-0.22014,0.97547,0,0.015,0.68483,0.01
0.5,-0.24397,0.96978,0,0.015,0.68483,0
0.5,-0.16221,0.98676,0,0.02,0.68583,0.01
0.5,-0.17923,0.98381,0,0.02,0.68583,0
0.5,-0.11512,0.99335,0,0.025,0.68656,0.01
0.5,-0.13015,0.99149,0,0.025,0.68656,0
0.5,-0.080592,0.99675,0,0.03,0.68707,0.01
0.5,-0.090331,0.99591,0,0.03,0.68707,0
0.5,-0.054406,0.99852,0,0.035,0.68742,0.01
0.5,-0.062629,0.99804,0,0.035,0.68742,0
0.5,-0.031436,0.99951,0,0.04,0.68765,0.01
0.5,-0.038809,0.99925,0,0.04,0.68765,0
0.5,-0.012638,0.99992,0,0.045,0.68777,0.01
0.5,-0.01835,0.99983,0,0.045,0.68777,0
0.5,0.0023166,1,0,0.05,0.68781,0.01
0.5,-0.0023047,1,0,0.05,0.68781,0
0.5,0.018378,0.99983,0,0.055,0.68777,0.01
0.5,0.012658,0.99992,0,0.055,0.68777,0
0.5,0.038821,0.99925,0,0.06,0.68765,0.01
0.5,0.03146,0.99951,0,0.06,0.68765,0
0.5,0.062581,0.99804,0,0.065,0.68742,0.01
0.5,0.054382,0.99852,0,0.065,0.68742,0
0.5,0.090268,0.99592,0,0.07,0.68707,0.01
0.5,0.080525,0.99675,0,0.07,0.68707,0
0.5,0.13009,0.9915,0,0.075,0.68656,0.01
0.5,0.11506,0.99336,0,0.075,0.68656,0
0.5,0.17898,0.98385,0,0.08,0.68583,0.01
0.5,0.16205,0.98678,0,0.08,0.68583,0
0.5,0.24408,0.96975,0,0.085,0.68483,0.01
0.5,0.22002,0.97549,0,0.085,0.68483,0
0.5,0.51981,0.85428,0,0.09,0.68344,0.01
0.5,0.51981,0.85428,0,0.09,0.68344,0
