"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.19283,0.98123,0,0.005,0.50279,0.01
0.5,-0.16475,0.98634,0,0.005,0.50279,0
0.5,-0.13655,0.99063,0,0,0.5021,0.01
0.5,-0.13655,0.99063,0,0,0.5021,0
0.5,-0.17096,0.98528,0,0.01,0.50393,0.01
0.5,-0.19592,0.98062,0,0.01,0.50393,0
0.5,-0.11467,0.9934,0,0.015,0.50466,0.01
0.5,-0.13031,0.99147,0,0.015,0.50466,0
0.5,-0.078008,0.99695,0,0.02,0.50516,0.01
0.5,-0.088511,0.99608,0,0.02,0.50516,0
0.5,-0.052393,0.99863,0,0.025,0.5055,0.01
0.5,-0.059947,0.9982,0,0.025,0.5055,0
0.5,-0.034179,0.99942,0,0.03,0.50572,0.01
0.5,-0.039509,0.99922,0,0.03,0.50572,0
0.5,-0.021329,0.99977,0,0.035,0.50587,0.01
0.5,-0.025089,0.99969,0,0.035,0.50587,0
0.5,-0.012087,0.99993,0,0.04,0.50596,0.01
0.5,-0.014828,0.99989,0,0.04,0.50596,0
0.5,-0.0050464,0.99999,0,0.045,0.506,0.01
0.5,-0.007196,0.99997,0,0.045,0.506,0
0.5,0.00097354,1,0,0.05,0.50602,0.01
0.5,-0.00096162,1,0,0.05,0.50602,0
0.5,0.0072,0.99997,0,0.055,0.506,0.01
0.5,0.0050544,0.99999,0,0.055,0.506,0
0.5,0.014836,0.99989,0,0.06,0.50596,0.01
0.5,0.012091,0.99993,0,0.06,0.50596,0
0.5,0.025093,0.99969,0,0.065,0.50587,0.01
0.5,0.021337,0.99977,0,0.065,0.50587,0
0.5,0.039509,0.99922,0,0.07,0.50572,0.01
0.5,0.034179,0.99942,0,0.07,0.50572,0
0.5,0.059931,0.9982,0,0.075,0.5055,0.01
0.5,0.052386,0.99863,0,0.075,0.5055,0
0.5,0.088487,0.99608,0,0.08,0.50516,0.01
0.5,0.077984,0.99695,0,0.08,0.50516,0
0.5,0.13023,0.99148,0,0.085,0.50466,0.01
0.5,0.11462,0.99341,0,0.085,0.50466,0
0.5,0.19583,0.98064,0,0.09,0.50393,0.01
0.5,0.17087,0.98529,0,0.09,0.50393,0
0.5,0.17876,0.98389,0,0.095,0.5028,0.01
0.5,0.17876,0.98389,0,0.095,0.5028,0
0.5,0.13654,0.99063,0,0.1,0.50211,0
0.5,0.13654,0.99063,0,0.1,0.50211,0.01
