"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.95998,0.28009,0,0.0017794,0.56,0
0.5,-0.98121,0.19295,0,0,0.55095,0.01
0.5,-0.95998,0.28009,0,0.0017794,0.56,0.01
0.5,-0.98121,0.19295,0,0,0.55095,0
0.5,0.98119,0.19307,0,0.1,0.55085,0
0.5,0.96011,0.27962,0,0.0982,0.56,0.01
0.5,0.98119,0.19307,0,0.1,0.55085,0.01
0.5,0.96011,0.27962,0,0.0982,0.56,0
0.5,-0.92796,0.37269,0,0.005,0.56822,0.01
0.5,-0.92796,0.37269,0,0.005,0.56822,0
0.5,-0.85053,0.52592,0,0.0057339,0.57,0
0.5,-0.85053,0.52592,0,0.0057339,0.57,0.01
0.5,0.92834,0.37174,0,0.095,0.56819,0
0.5,0.85105,0.52509,0,0.094257,0.57,0.01
0.5,0.92834,0.37174,0,0.095,0.56819,0.01
0.5,0.85105,0.52509,0,0.094257,0.57,0
0.5,-0.53525,0.84469,0,0.01,0.57489,0.01
0.5,-0.53525,0.84469,0,0.01,0.57489,0
0.5,-0.23175,0.97278,0,0.015,0.57631,0.01
0.5,-0.25229,0.96765,0,0.015,0.57631,0
0.5,-0.17567,0.98445,0,0.02,0.57739,0.01
0.5,-0.19343,0.98112,0,0.02,0.57739,0
0.5,-0.12686,0.99192,0,0.025,0.57819,0.01
0.5,-0.14238,0.98981,0,0.025,0.57819,0
0.5,-0.091152,0.99584,0,0.03,0.57875,0.01
0.5,-0.10124,0.99486,0,0.03,0.57875,0
0.5,-0.063068,0.99801,0,0.035,0.57915,0.01
0.5,-0.072066,0.9974,0,0.035,0.57915,0
0.5,-0.03709,0.99931,0,0.04,0.57942,0.01
0.5,-0.04558,0.99896,0,0.04,0.57942,0
0.5,-0.015049,0.99989,0,0.045,0.57957,0.01
0.5,-0.021824,0.99976,0,0.045,0.57957,0
0.5,0.0027656,1,0,0.05,0.57961,0.01
0.5,-0.0027537,1,0,0.05,0.57961,0
0.5,0.021844,0.99976,0,0.055,0.57957,0.01
0.5,0.015065,0.99989,0,0.055,0.57957,0
0.5,0.045596,0.99896,0,0.06,0.57942,0.01
0.5,0.03711,0.99931,0,0.06,0.57942,0
0.5,0.072046,0.9974,0,0.065,0.57915,0.01
0.5,0.063064,0.99801,0,0.065,0.57915,0
0.5,0.10123,0.99486,0,0.07,0.57875,0.01
0.5,0.091128,0.99584,0,0.07,0.57875,0
0.5,0.14237,0.98981,0,0.075,0.57819,0.01
0.5,0.12685,0.99192,0,0.075,0.57819,0
0.5,0.19326,0.98115,0,0.08,0.57739,0.01
0.5,0.17558,0.98447,0,0.08,0.57739,0
0.5,0.25244,0.96761,0,0.085,0.57631,0.01
0.5,0.23171,0.97279,0,0.085,0.57631,0
0.5,0.53582,0.84433,0,0.09,0.57489,0.01
0.5,0.53582,0.84433,0,0.09,0.57489,0
