"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.89839,0.4392,0,0.001344,0.53,0
0.5,-0.90924,0.41628,0,0,0.52706,0.01
0.5,-0.89839,0.4392,0,0.001344,0.53,0.01
0.5,-0.90924,0.41628,0,0,0.52706,0
0.5,0.9092,0.41636,0,0.1,0.52703,0
0.5,0.89851,0.43896,0,0.09864,0.53,0.01
0.5,0.9092,0.41636,0,0.1,0.52703,0.01
0.5,0.89851,0.43896,0,0.09864,0.53,0
0.5,-0.88768,0.46045,0,0.005,0.53702,0.01
0.5,-0.88768,0.46045,0,0.005,0.53702,0
0.5,-0.82425,0.56622,0,0.0065392,0.54,0
0.5,-0.82425,0.56622,0,0.0065392,0.54,0.01
0.5,0.88795,0.45994,0,0.095,0.537,0
0.5,0.82458,0.56575,0,0.093453,0.54,0.01
0.5,0.88795,0.45994,0,0.095,0.537,0.01
0.5,0.82458,0.56575,0,0.093453,0.54,0
0.5,-0.53385,0.84558,0,0.01,0.54389,0.01
0.5,-0.53385,0.84558,0,0.01,0.54389,0
0.5,-0.23508,0.97198,0,0.015,0.54534,0.01
0.5,-0.25694,0.96643,0,0.015,0.54534,0
0.5,-0.18149,0.98339,0,0.02,0.54643,0.01
0.5,-0.19733,0.98034,0,0.02,0.54643,0
0.5,-0.13366,0.99103,0,0.025,0.54727,0.01
0.5,-0.14966,0.98874,0,0.025,0.54727,0
0.5,-0.094718,0.9955,0,0.03,0.54786,0.01
0.5,-0.10618,0.99435,0,0.03,0.54786,0
0.5,-0.063789,0.99796,0,0.035,0.54828,0.01
0.5,-0.073518,0.99729,0,0.035,0.54828,0
0.5,-0.036364,0.99934,0,0.04,0.54855,0.01
0.5,-0.045211,0.99898,0,0.04,0.54855,0
0.5,-0.014258,0.9999,0,0.045,0.54869,0.01
0.5,-0.020887,0.99978,0,0.045,0.54869,0
0.5,0.0026146,1,0,0.05,0.54873,0.01
0.5,-0.0025074,1,0,0.05,0.54873,0
0.5,0.021002,0.99978,0,0.055,0.54869,0.01
0.5,0.01437,0.9999,0,0.055,0.54869,0
0.5,0.04533,0.99897,0,0.06,0.54855,0.01
0.5,0.036483,0.99933,0,0.06,0.54855,0
0.5,0.073621,0.99729,0,0.065,0.54828,0.01
0.5,0.063899,0.99796,0,0.065,0.54828,0
0.5,0.10629,0.99433,0,0.07,0.54786,0.01
0.5,0.09482,0.99549,0,0.07,0.54786,0
0.5,0.14974,0.98872,0,0.075,0.54727,0.01
0.5,0.13376,0.99101,0,0.075,0.54727,0
0.5,0.19723,0.98036,0,0.08,0.54643,0.01
0.5,0.18148,0.9834,0,0.08,0.54643,0
0.5,0.25709,0.96639,0,0.085,0.54534,0.01
0.5,0.23507,0.97198,0,0.085,0.54534,0
0.5,0.53426,0.84532,0,0.09,0.54389,0.01
0.5,0.53426,0.84532,0,0.09,0.54389,0
