"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.98105,0.19376,0,0.00075723,0.56,0
0.5,-0.98825,0.15285,0,0,0.5551,0.01
0.5,-0.98105,0.19376,0,0.00075723,0.56,0.01
0.5,-0.98825,0.15285,0,0,0.5551,0
0.5,0.98812,0.15366,0,0.1,0.55497,0
0.5,0.98359,0.18043,0,0.099217,0.56,0.01
0.5,0.98812,0.15366,0,0.1,0.55497,0.01
0.5,0.97832,0.20708,0,0.099217,0.56,0
0.5,-0.94826,0.31749,0,0.0031678,0.57,0.01
0.5,-0.91701,0.39887,0,0.0031678,0.57,0
0.5,0.93392,0.35749,0,0.096815,0.57,0
0.5,0.93392,0.35749,0,0.096815,0.57,0.01
0.5,-0.84148,0.54029,0,0.005,0.57338,0.01
0.5,-0.84148,0.54029,0,0.005,0.57338,0
0.5,-0.75128,0.65998,0,0.0099783,0.58,0
0.5,-0.75128,0.65998,0,0.0099783,0.58,0.01
0.5,0.84222,0.53914,0,0.095,0.57336,0
0.5,0.75217,0.65897,0,0.090021,0.58,0.01
0.5,0.84222,0.53914,0,0.095,0.57336,0.01
0.5,0.75217,0.65897,0,0.090021,0.58,0
0.5,-0.52455,0.85138,0,0.01,0.58002,0.01
0.5,-0.52455,0.85138,0,0.01,0.58002,0
0.5,-0.24712,0.96899,0,0.015,0.58174,0.01
0.5,-0.28605,0.95822,0,0.015,0.58174,0
0.5,-0.16506,0.98628,0,0.02,0.5828,0.01
0.5,-0.18651,0.98245,0,0.02,0.5828,0
0.5,-0.11314,0.99358,0,0.025,0.58352,0.01
0.5,-0.12836,0.99173,0,0.025,0.58352,0
0.5,-0.08067,0.99674,0,0.03,0.58402,0.01
0.5,-0.089283,0.99601,0,0.03,0.58402,0
0.5,-0.05659,0.9984,0,0.035,0.58438,0.01
0.5,-0.064324,0.99793,0,0.035,0.58438,0
0.5,-0.033161,0.99945,0,0.04,0.58462,0.01
0.5,-0.041009,0.99916,0,0.04,0.58462,0
0.5,-0.013286,0.99991,0,0.045,0.58475,0.01
0.5,-0.019299,0.99981,0,0.045,0.58475,0
0.5,0.0024319,1,0,0.05,0.58478,0.01
0.5,-0.0024199,1,0,0.05,0.58478,0
0.5,0.019327,0.99981,0,0.055,0.58475,0.01
0.5,0.013305,0.99991,0,0.055,0.58475,0
0.5,0.041036,0.99916,0,0.06,0.58462,0.01
0.5,0.033193,0.99945,0,0.06,0.58462,0
0.5,0.064316,0.99793,0,0.065,0.58438,0.01
0.5,0.056598,0.9984,0,0.065,0.58438,0
0.5,0.089275,0.99601,0,0.07,0.58402,0.01
0.5,0.080655,0.99674,0,0.07,0.58402,0
0.5,0.12838,0.99173,0,0.075,0.58352,0.01
0.5,0.11314,0.99358,0,0.075,0.58352,0
0.5,0.18636,0.98248,0,0.08,0.5828,0.01
0.5,0.165,0.98629,0,0.08,0.5828,0
0.5,0.2862,0.95817,0,0.085,0.58174,0.01
0.5,0.24708,0.969,0,0.085,0.58174,0
0.5,0.52528,0.85093,0,0.09,0.58002,0.01
0.5,0.52528,0.85093,0,0.09,0.58002,0
