"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.90113,0.43355,0,0.0035283,0.54,0
0.5,-0.93338,0.35889,0,0,0.53082,0.01
0.5,-0.90113,0.43355,0,0.0035283,0.54,0.01
0.5,-0.93338,0.35889,0,0,0.53082,0
0.5,0.93353,0.35851,0,0.1,0.53078,0
0.5,0.90142,0.43294,0,0.096458,0.54,0.01
0.5,0.93353,0.35851,0,0.1,0.53078,0.01
0.5,0.90142,0.43294,0,0.096458,0.54,0
0.5,-0.82666,0.5627,0,0.005,0.54251,0.01
0.5,-0.82666,0.5627,0,0.005,0.54251,0
0.5,-0.50435,0.8635,0,0.01,0.54888,0.01
0.5,-0.65963,0.75159,0,0.01,0.54888,0
0.5,-0.33711,0.94146,0,0.013122,0.55,0
0.5,-0.33711,0.94146,0,0.013122,0.55,0.01
0.5,0.50483,0.86322,0,0.09,0.54888,0
0.5,0.33747,0.94134,0,0.08687,0.55,0.01
0.5,0.66023,0.75107,0,0.09,0.54888,0.01
0.5,0.33747,0.94134,0,0.08687,0.55,0
0.5,0.82721,0.56189,0,0.095,0.5425,0.01
0.5,0.82721,0.56189,0,0.095,0.5425,0
0.5,-0.28206,0.9594,0,0.015,0.55067,0.01
0.5,-0.28206,0.9594,0,0.015,0.55067,0
0.5,-0.18165,0.98336,0,0.02,0.55183,0.01
0.5,-0.20382,0.97901,0,0.02,0.55183,0
0.5,-0.1246,0.99221,0,0.025,0.55264,0.01
0.5,-0.14203,0.98986,0,0.025,0.55264,0
0.5,-0.084676,0.99641,0,0.03,0.55318,0.01
0.5,-0.095917,0.99539,0,0.03,0.55318,0
0.5,-0.055583,0.99845,0,0.035,0.55355,0.01
0.5,-0.064507,0.99792,0,0.035,0.55355,0
0.5,-0.031404,0.99951,0,0.04,0.55378,0.01
0.5,-0.039031,0.99924,0,0.04,0.55378,0
0.5,-0.012424,0.99992,0,0.045,0.5539,0.01
0.5,-0.0181,0.99984,0,0.045,0.5539,0
0.5,0.0022888,1,0,0.05,0.55393,0.01
0.5,-0.0022292,1,0,0.05,0.55393,0
0.5,0.018175,0.99983,0,0.055,0.5539,0.01
0.5,0.012491,0.99992,0,0.055,0.5539,0
0.5,0.039106,0.99924,0,0.06,0.55378,0.01
0.5,0.031483,0.9995,0,0.06,0.55378,0
0.5,0.064586,0.99791,0,0.065,0.55355,0.01
0.5,0.055658,0.99845,0,0.065,0.55355,0
0.5,0.096023,0.99538,0,0.07,0.55318,0.01
0.5,0.08477,0.9964,0,0.07,0.55318,0
0.5,0.14214,0.98985,0,0.075,0.55264,0.01
0.5,0.12472,0.99219,0,0.075,0.55264,0
0.5,0.20378,0.97902,0,0.08,0.55183,0.01
0.5,0.18169,0.98336,0,0.08,0.55183,0
0.5,0.2822,0.95936,0,0.085,0.55067,0.01
0.5,0.2822,0.95936,0,0.085,0.55067,0
