"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.98604,0.1665,0,0.00067822,0.58,0
0.5,-0.99333,0.11533,0,0,0.57416,0.01
0.5,-0.98604,0.1665,0,0.00067822,0.58,0.01
0.5,-0.99333,0.11533,0,0,0.57416,0
0.5,0.99322,0.11626,0,0.1,0.57395,0
0.5,0.98872,0.14976,0,0.099292,0.58,0.01
0.5,0.99322,0.11626,0,0.1,0.57395,0.01
0.5,0.98309,0.18313,0,0.099292,0.58,0
0.5,-0.95319,0.30236,0,0.0029036,0.59,0.01
0.5,-0.92258,0.3858,0,0.0029036,0.59,0
0.5,0.93927,0.34319,0,0.097077,0.59,0
0.5,0.93927,0.34319,0,0.097077,0.59,0.01
0.5,-0.85475,0.51904,0,0.005,0.59399,0.01
0.5,-0.85475,0.51904,0,0.005,0.59399,0
0.5,-0.76649,0.64225,0,0.0091787,0.6,0
0.5,-0.76649,0.64225,0,0.0091787,0.6,0.01
0.5,0.85556,0.5177,0,0.095,0.59396,0
0.5,0.76725,0.64135,0,0.090819,0.6,0.01
0.5,0.85556,0.5177,0,0.095,0.59396,0.01
0.5,0.76725,0.64135,0,0.090819,0.6,0
0.5,-0.51983,0.85427,0,0.01,0.60082,0.01
0.5,-0.51983,0.85427,0,0.01,0.60082,0
0.5,-0.23202,0.97271,0,0.015,0.60242,0.01
0.5,-0.26885,0.96318,0,0.015,0.60242,0
0.5,-0.15692,0.98761,0,0.02,0.60341,0.01
0.5,-0.17595,0.9844,0,0.02,0.60341,0
0.5,-0.11214,0.99369,0,0.025,0.60411,0.01
0.5,-0.125,0.99216,0,0.025,0.60411,0
0.5,-0.081539,0.99667,0,0.03,0.60461,0.01
0.5,-0.090404,0.99591,0,0.03,0.60461,0
0.5,-0.055117,0.99848,0,0.035,0.60497,0.01
0.5,-0.063895,0.99796,0,0.035,0.60497,0
0.5,-0.031384,0.99951,0,0.04,0.6052,0.01
0.5,-0.038861,0.99924,0,0.04,0.6052,0
0.5,-0.012602,0.99992,0,0.045,0.60532,0.01
0.5,-0.018255,0.99983,0,0.045,0.60532,0
0.5,0.0023325,1,0,0.05,0.60536,0.01
0.5,-0.0023087,1,0,0.05,0.60536,0
0.5,0.018303,0.99983,0,0.055,0.60532,0.01
0.5,0.012638,0.99992,0,0.055,0.60532,0
0.5,0.038896,0.99924,0,0.06,0.6052,0.01
0.5,0.031432,0.99951,0,0.06,0.6052,0
0.5,0.063887,0.99796,0,0.065,0.60497,0.01
0.5,0.055125,0.99848,0,0.065,0.60497,0
0.5,0.090373,0.99591,0,0.07,0.60461,0.01
0.5,0.081512,0.99667,0,0.07,0.60461,0
0.5,0.12496,0.99216,0,0.075,0.60411,0.01
0.5,0.1121,0.9937,0,0.075,0.60411,0
0.5,0.17577,0.98443,0,0.08,0.60341,0.01
0.5,0.15681,0.98763,0,0.08,0.60341,0
0.5,0.26898,0.96314,0,0.085,0.60242,0.01
0.5,0.23196,0.97273,0,0.085,0.60242,0
0.5,0.52034,0.85396,0,0.09,0.60082,0.01
0.5,0.52034,0.85396,0,0.09,0.60082,0
