"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,0.99515,0.098393,0,0.1,0.56982,0
0.5,0.99284,0.11941,0,0.099982,0.57,0.01
0.5,0.99515,0.098393,0,0.1,0.56982,0.01
0.5,0.9901,0.14038,0,0.099982,0.57,0
0.5,-0.967,0.25479,0,0.0016275,0.58,0
0.5,-0.98688,0.16149,0,0,0.57005,0.01
0.5,-0.967,0.25479,0,0.0016275,0.58,0.01
0.5,-0.98688,0.16149,0,0,0.57005,0
0.5,0.96719,0.25407,0,0.098348,0.58,0
0.5,0.96719,0.25407,0,0.098348,0.58,0.01
0.5,-0.93737,0.34835,0,0.005,0.58915,0.01
0.5,-0.93737,0.34835,0,0.005,0.58915,0
0.5,-0.86243,0.50618,0,0.0053178,0.59,0
0.5,-0.86243,0.50618,0,0.0053178,0.59,0.01
0.5,0.93778,0.34723,0,0.095,0.58912,0
0.5,0.86298,0.50524,0,0.094672,0.59,0.01
0.5,0.93778,0.34723,0,0.095,0.58912,0.01
0.5,0.86298,0.50524,0,0.094672,0.59,0
0.5,-0.54409,0.83903,0,0.01,0.59553,0.01
0.5,-0.54409,0.83903,0,0.01,0.59553,0
0.5,-0.23227,0.97265,0,0.015,0.59698,0.01
0.5,-0.25571,0.96675,0,0.015,0.59698,0
0.5,-0.17394,0.98476,0,0.02,0.59805,0.01
0.5,-0.19136,0.98152,0,0.02,0.59805,0
0.5,-0.12737,0.99186,0,0.025,0.59884,0.01
0.5,-0.14194,0.98988,0,0.025,0.59884,0
0.5,-0.093243,0.99564,0,0.03,0.59941,0.01
0.5,-0.10301,0.99468,0,0.03,0.59941,0
0.5,-0.064901,0.99789,0,0.035,0.59982,0.01
0.5,-0.074186,0.99724,0,0.035,0.59982,0
0.5,-0.055705,0.99845,0,0.038162,0.6,0
0.5,-0.055705,0.99845,0,0.038162,0.6,0.01
0.5,0.064897,0.99789,0,0.065,0.59982,0
0.5,0.055731,0.99845,0,0.061827,0.6,0.01
0.5,0.074161,0.99725,0,0.065,0.59982,0.01
0.5,0.055731,0.99845,0,0.061827,0.6,0
0.5,0.10298,0.99468,0,0.07,0.5994,0.01
0.5,0.0932,0.99565,0,0.07,0.5994,0
0.5,0.1419,0.98988,0,0.075,0.59884,0.01
0.5,0.12733,0.99186,0,0.075,0.59884,0
0.5,0.19114,0.98156,0,0.08,0.59805,0.01
0.5,0.17381,0.98478,0,0.08,0.59805,0
0.5,0.2558,0.96673,0,0.085,0.59698,0.01
0.5,0.23216,0.97268,0,0.085,0.59698,0
0.5,0.54465,0.83866,0,0.09,0.59553,0.01
0.5,0.54465,0.83866,0,0.09,0.59553,0
0.5,-0.042173,0.99911,0,0.04,0.6001,0.01
0.5,-0.042173,0.99911,0,0.04,0.6001,0
0.5,-0.014926,0.99989,0,0.045,0.60025,0.01
0.5,-0.021733,0.99976,0,0.045,0.60025,0
0.5,0.0027378,1,0,0.05,0.60029,0.01
0.5,-0.0026901,1,0,0.05,0.60029,0
0.5,0.021789,0.99976,0,0.055,0.60025,0.01
0.5,0.014977,0.99989,0,0.055,0.60025,0
0.5,0.042219,0.99911,0,0.06,0.6001,0.01
0.5,0.042219,0.99911,0,0.06,0.6001,0
