"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.72886,0.68466,0,0.005,0.51684,0.01
0.5,-0.68388,0.72959,0,0.005,0.51684,0
0.5,-0.63634,0.77141,0,0,0.51271,0.01
0.5,-0.63634,0.77141,0,0,0.51271,0
0.5,-0.74525,0.66679,0,0.0076146,0.52,0
0.5,-0.74525,0.66679,0,0.0076146,0.52,0.01
0.5,0.70683,0.70738,0,0.095,0.51683,0
0.5,0.74543,0.66659,0,0.09238,0.52,0.01
0.5,0.70684,0.70738,0,0.095,0.51683,0.01
0.5,0.74543,0.66659,0,0.09238,0.52,0
0.5,0.63644,0.77133,0,0.1,0.5127,0
0.5,0.63644,0.77133,0,0.1,0.5127,0.01
0.5,-0.55567,0.8314,0,0.01,0.52247,0.01
0.5,-0.55567,0.8314,0,0.01,0.52247,0
0.5,-0.29019,0.95697,0,0.015,0.52444,0.01
0.5,-0.32924,0.94425,0,0.015,0.52444,0
0.5,-0.21692,0.97619,0,0.02,0.52574,0.01
0.5,-0.23386,0.97227,0,0.02,0.52574,0
0.5,-0.16663,0.98602,0,0.025,0.52676,0.01
0.5,-0.18331,0.98306,0,0.025,0.52676,0
0.5,-0.12298,0.99241,0,0.03,0.52752,0.01
0.5,-0.13646,0.99065,0,0.03,0.52752,0
0.5,-0.085903,0.9963,0,0.035,0.52807,0.01
0.5,-0.097697,0.99522,0,0.035,0.52807,0
0.5,-0.051618,0.99867,0,0.04,0.52844,0.01
0.5,-0.062863,0.99802,0,0.04,0.52844,0
0.5,-0.021317,0.99977,0,0.045,0.52864,0.01
0.5,-0.030844,0.99952,0,0.045,0.52864,0
0.5,0.0040014,0.99999,0,0.05,0.5287,0.01
0.5,-0.0038941,0.99999,0,0.05,0.5287,0
0.5,0.030951,0.99952,0,0.055,0.52864,0.01
0.5,0.021424,0.99977,0,0.055,0.52864,0
0.5,0.062962,0.99802,0,0.06,0.52844,0.01
0.5,0.05172,0.99866,0,0.06,0.52844,0
0.5,0.097791,0.99521,0,0.065,0.52806,0.01
0.5,0.085997,0.9963,0,0.065,0.52806,0
0.5,0.13653,0.99064,0,0.07,0.52751,0.01
0.5,0.12306,0.9924,0,0.07,0.52751,0
0.5,0.18333,0.98305,0,0.075,0.52675,0.01
0.5,0.16668,0.98601,0,0.075,0.52675,0
0.5,0.23385,0.97227,0,0.08,0.52573,0.01
0.5,0.21692,0.97619,0,0.08,0.52573,0
0.5,0.32946,0.94417,0,0.085,0.52444,0.01
0.5,0.29029,0.95694,0,0.085,0.52444,0
0.5,0.55597,0.8312,0,0.09,0.52246,0.01
0.5,0.55597,0.8312,0,0.09,0.52246,0
