"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.97653,0.21539,0,0.0011931,0.64,0
0.5,-0.99006,0.14063,0,0,0.6316,0.01
0.5,-0.97653,0.21539,0,0.0011931,0.64,0.01
0.5,-0.99006,0.14063,0,0,0.6316,0
0.5,0.99003,0.14085,0,0.1,0.63137,0
0.5,0.98175,0.19018,0,0.098772,0.64,0.01
0.5,0.99003,0.14085,0,0.1,0.63137,0.01
0.5,0.97098,0.23917,0,0.098772,0.64,0
0.5,-0.92872,0.37079,0,0.0042109,0.65,0.01
0.5,-0.89279,0.45047,0,0.0042109,0.65,0
0.5,0.91234,0.40942,0,0.095771,0.65,0
0.5,0.91234,0.40942,0,0.095771,0.65,0.01
0.5,-0.81319,0.58199,0,0.005,0.65128,0.01
0.5,-0.81319,0.58199,0,0.005,0.65128,0
0.5,-0.47669,0.87907,0,0.01,0.65735,0.01
0.5,-0.63909,0.76913,0,0.01,0.65735,0
0.5,-0.2536,0.96731,0,0.015,0.65894,0.01
0.5,-0.27833,0.96049,0,0.015,0.65894,0
0.5,-0.23313,0.97245,0,0.019496,0.66,0
0.5,-0.23313,0.97245,0,0.019496,0.66,0.01
0.5,0.25344,0.96735,0,0.085,0.65895,0
0.5,0.23269,0.97255,0,0.080507,0.66,0.01
0.5,0.27842,0.96046,0,0.085,0.65895,0.01
0.5,0.23269,0.97255,0,0.080507,0.66,0
0.5,0.64022,0.76819,0,0.09,0.65736,0.01
0.5,0.47746,0.87865,0,0.09,0.65736,0
0.5,0.81434,0.58038,0,0.095,0.65125,0.01
0.5,0.81434,0.58038,0,0.095,0.65125,0
0.5,-0.20122,0.97955,0,0.02,0.66012,0.01
0.5,-0.20122,0.97955,0,0.02,0.66012,0
0.5,-0.12629,0.99199,0,0.025,0.66096,0.01
0.5,-0.1455,0.98936,0,0.025,0.66096,0
0.5,-0.084337,0.99644,0,0.03,0.6615,0.01
0.5,-0.095701,0.99541,0,0.03,0.6615,0
0.5,-0.05516,0.99848,0,0.035,0.66186,0.01
0.5,-0.064065,0.99795,0,0.035,0.66186,0
0.5,-0.031325,0.99951,0,0.04,0.66209,0.01
0.5,-0.038789,0.99925,0,0.04,0.66209,0
0.5,-0.012555,0.99992,0,0.045,0.66221,0.01
0.5,-0.018207,0.99983,0,0.045,0.66221,0
0.5,0.0023166,1,0,0.05,0.66225,0.01
0.5,-0.0022928,1,0,0.05,0.66225,0
0.5,0.018255,0.99983,0,0.055,0.66221,0.01
0.5,0.01259,0.99992,0,0.055,0.66221,0
0.5,0.038809,0.99925,0,0.06,0.66209,0.01
0.5,0.031365,0.99951,0,0.06,0.66209,0
0.5,0.064017,0.99795,0,0.065,0.66186,0.01
0.5,0.055136,0.99848,0,0.065,0.66186,0
0.5,0.095646,0.99542,0,0.07,0.6615,0.01
0.5,0.084274,0.99644,0,0.07,0.6615,0
0.5,0.14543,0.98937,0,0.075,0.66096,0.01
0.5,0.12624,0.992,0,0.075,0.66096,0
0.5,0.20095,0.9796,0,0.08,0.66012,0.01
0.5,0.20095,0.9796,0,0.08,0.66012,0
