"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.98202,0.18878,0,0.00089955,0.69,0
0.5,-0.99196,0.12652,0,0,0.68295,0.01
0.5,-0.98202,0.18878,0,0.00089955,0.69,0.01
0.5,-0.99196,0.12652,0,0,0.68295,0
0.5,0.99192,0.1269,0,0.1,0.68266,0
0.5,0.98582,0.16778,0,0.099061,0.69,0.01
0.5,0.99192,0.1269,0,0.1,0.68266,0.01
0.5,0.97803,0.20845,0,0.099061,0.69,0
0.5,-0.94202,0.33555,0,0.0034849,0.7,0.01
0.5,-0.90808,0.41879,0,0.0034849,0.7,0
0.5,0.92669,0.37582,0,0.096493,0.7,0
0.5,0.92669,0.37582,0,0.096493,0.7,0.01
0.5,-0.82834,0.56022,0,0.005,0.70264,0.01
0.5,-0.82834,0.56022,0,0.005,0.70264,0
0.5,-0.50228,0.8647,0,0.01,0.70898,0.01
0.5,-0.65779,0.7532,0,0.01,0.70898,0
0.5,-0.33371,0.94267,0,0.012884,0.71,0
0.5,-0.33371,0.94267,0,0.012884,0.71,0.01
0.5,0.50312,0.86422,0,0.09,0.70898,0
0.5,0.33416,0.94252,0,0.08712,0.71,0.01
0.5,0.65891,0.75222,0,0.09,0.70898,0.01
0.5,0.33416,0.94252,0,0.08712,0.71,0
0.5,0.82947,0.55855,0,0.095,0.70261,0.01
0.5,0.82947,0.55855,0,0.095,0.70261,0
0.5,-0.27321,0.96195,0,0.015,0.71075,0.01
0.5,-0.27321,0.96195,0,0.015,0.71075,0
0.5,-0.16744,0.98588,0,0.02,0.71183,0.01
0.5,-0.19011,0.98176,0,0.02,0.71183,0
0.5,-0.11292,0.9936,0,0.025,0.71257,0.01
0.5,-0.12882,0.99167,0,0.025,0.71257,0
0.5,-0.077223,0.99701,0,0.03,0.71305,0.01
0.5,-0.087107,0.9962,0,0.03,0.71305,0
0.5,-0.051269,0.99868,0,0.035,0.71339,0.01
0.5,-0.059302,0.99824,0,0.035,0.71339,0
0.5,-0.029365,0.99957,0,0.04,0.71361,0.01
0.5,-0.0363,0.99934,0,0.04,0.71361,0
0.5,-0.011792,0.99993,0,0.045,0.71372,0.01
0.5,-0.017111,0.99985,0,0.045,0.71372,0
0.5,0.0021656,1,0,0.05,0.71375,0.01
0.5,-0.0021537,1,0,0.05,0.71375,0
0.5,0.017139,0.99985,0,0.055,0.71372,0.01
0.5,0.011812,0.99993,0,0.055,0.71372,0
0.5,0.03632,0.99934,0,0.06,0.71361,0.01
0.5,0.029393,0.99957,0,0.06,0.71361,0
0.5,0.059275,0.99824,0,0.065,0.71339,0.01
0.5,0.051261,0.99869,0,0.065,0.71339,0
0.5,0.08706,0.9962,0,0.07,0.71305,0.01
0.5,0.077175,0.99702,0,0.07,0.71305,0
0.5,0.12876,0.99168,0,0.075,0.71257,0.01
0.5,0.11286,0.99361,0,0.075,0.71257,0
0.5,0.18982,0.98182,0,0.08,0.71184,0.01
0.5,0.16726,0.98591,0,0.08,0.71184,0
0.5,0.27323,0.96195,0,0.085,0.71075,0.01
0.5,0.27323,0.96195,0,0.085,0.71075,0
