"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.97322,0.22986,0,0.0013138,0.78,0
0.5,-0.98896,0.14819,0,0,0.77123,0.01
0.5,-0.97322,0.22986,0,0.0013138,0.78,0.01
0.5,-0.98896,0.14819,0,0,0.77123,0
0.5,0.98896,0.14815,0,0.1,0.77096,0
0.5,0.97936,0.2021,0,0.098646,0.78,0.01
0.5,0.98896,0.14815,0,0.1,0.77096,0.01
0.5,0.96678,0.25561,0,0.098646,0.78,0
0.5,-0.92136,0.38871,0,0.0045737,0.79,0.01
0.5,-0.88516,0.46528,0,0.0045737,0.79,0
0.5,0.90494,0.42553,0,0.095406,0.79,0
0.5,0.90494,0.42553,0,0.095406,0.79,0.01
0.5,-0.80804,0.58913,0,0.005,0.79067,0.01
0.5,-0.80804,0.58913,0,0.005,0.79067,0
0.5,-0.46792,0.88377,0,0.01,0.7967,0.01
0.5,-0.634,0.77334,0,0.01,0.7967,0
0.5,-0.24241,0.97017,0,0.015,0.79822,0.01
0.5,-0.26656,0.96382,0,0.015,0.79822,0
0.5,-0.18516,0.98271,0,0.02,0.79934,0.01
0.5,-0.20168,0.97945,0,0.02,0.79934,0
0.5,-0.17018,0.98541,0,0.02387,0.8,0
0.5,-0.17018,0.98541,0,0.02387,0.8,0.01
0.5,0.18492,0.98275,0,0.08,0.79934,0
0.5,0.17004,0.98544,0,0.076134,0.8,0.01
0.5,0.20133,0.97952,0,0.08,0.79934,0.01
0.5,0.17004,0.98544,0,0.076134,0.8,0
0.5,0.26671,0.96378,0,0.085,0.79822,0.01
0.5,0.24226,0.97021,0,0.085,0.79822,0
0.5,0.63535,0.77222,0,0.09,0.7967,0.01
0.5,0.46887,0.88327,0,0.09,0.7967,0
0.5,0.80939,0.58728,0,0.095,0.79064,0.01
0.5,0.80939,0.58728,0,0.095,0.79064,0
0.5,-0.14305,0.98972,0,0.025,0.8002,0.01
0.5,-0.14305,0.98972,0,0.025,0.8002,0
0.5,-0.089544,0.99598,0,0.03,0.80077,0.01
0.5,-0.10188,0.9948,0,0.03,0.80077,0
0.5,-0.058195,0.99831,0,0.035,0.80116,0.01
0.5,-0.067699,0.99771,0,0.035,0.80116,0
0.5,-0.032947,0.99946,0,0.04,0.8014,0.01
0.5,-0.040818,0.99917,0,0.04,0.8014,0
0.5,-0.013198,0.99991,0,0.045,0.80153,0.01
0.5,-0.019136,0.99982,0,0.045,0.80153,0
0.5,0.0024279,1,0,0.05,0.80156,0.01
0.5,-0.002416,1,0,0.05,0.80156,0
0.5,0.019164,0.99982,0,0.055,0.80153,0.01
0.5,0.013218,0.99991,0,0.055,0.80153,0
0.5,0.040822,0.99917,0,0.06,0.8014,0.01
0.5,0.032967,0.99946,0,0.06,0.8014,0
0.5,0.067647,0.99771,0,0.065,0.80116,0.01
0.5,0.058163,0.99831,0,0.065,0.80116,0
0.5,0.10182,0.9948,0,0.07,0.80077,0.01
0.5,0.089478,0.99599,0,0.07,0.80077,0
0.5,0.14295,0.98973,0,0.075,0.8002,0.01
0.5,0.14295,0.98973,0,0.075,0.8002,0
