"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.98666,0.16279,0,0.00056483,0.75,0
0.5,-0.99404,0.10905,0,0,0.74485,0.01
0.5,-0.98666,0.16279,0,0.00056483,0.75,0.01
0.5,-0.99404,0.10905,0,0,0.74485,0
0.5,0.99393,0.11001,0,0.1,0.74448,0
0.5,0.98944,0.14497,0,0.099389,0.75,0.01
0.5,0.99393,0.11001,0,0.1,0.74448,0.01
0.5,0.9837,0.17981,0,0.099389,0.75,0
0.5,-0.95392,0.30007,0,0.0027776,0.76,0.01
0.5,-0.92399,0.38242,0,0.0027776,0.76,0
0.5,0.94055,0.33965,0,0.097195,0.76,0
0.5,0.94055,0.33965,0,0.097195,0.76,0.01
0.5,-0.85983,0.51058,0,0.005,0.76427,0.01
0.5,-0.85983,0.51058,0,0.005,0.76427,0
0.5,-0.77226,0.63531,0,0.0088524,0.77,0
0.5,-0.77226,0.63531,0,0.0088524,0.77,0.01
0.5,0.86098,0.50863,0,0.095,0.76425,0
0.5,0.77331,0.63403,0,0.091146,0.77,0.01
0.5,0.86098,0.50863,0,0.095,0.76425,0.01
0.5,0.77331,0.63403,0,0.091146,0.77,0
0.5,-0.51667,0.85618,0,0.01,0.77115,0.01
0.5,-0.51667,0.85618,0,0.01,0.77115,0
0.5,-0.22572,0.97419,0,0.015,0.77269,0.01
0.5,-0.26064,0.96544,0,0.015,0.77269,0
0.5,-0.15578,0.98779,0,0.02,0.77366,0.01
0.5,-0.1732,0.98489,0,0.02,0.77366,0
0.5,-0.11275,0.99362,0,0.025,0.77436,0.01
0.5,-0.12555,0.99209,0,0.025,0.77436,0
0.5,-0.080446,0.99676,0,0.03,0.77487,0.01
0.5,-0.090194,0.99592,0,0.03,0.77487,0
0.5,-0.053824,0.99855,0,0.035,0.77522,0.01
0.5,-0.062261,0.99806,0,0.035,0.77522,0
0.5,-0.030924,0.99952,0,0.04,0.77545,0.01
0.5,-0.038155,0.99927,0,0.04,0.77545,0
0.5,-0.012444,0.99992,0,0.045,0.77557,0.01
0.5,-0.018068,0.99984,0,0.045,0.77557,0
0.5,0.0022968,1,0,0.05,0.7756,0.01
0.5,-0.002261,1,0,0.05,0.7756,0
0.5,0.018104,0.99984,0,0.055,0.77557,0.01
0.5,0.012479,0.99992,0,0.055,0.77557,0
0.5,0.038175,0.99927,0,0.06,0.77545,0.01
0.5,0.030952,0.99952,0,0.06,0.77545,0
0.5,0.062217,0.99806,0,0.065,0.77522,0.01
0.5,0.053808,0.99855,0,0.065,0.77522,0
0.5,0.090146,0.99593,0,0.07,0.77487,0.01
0.5,0.080387,0.99676,0,0.07,0.77487,0
0.5,0.12549,0.9921,0,0.075,0.77436,0.01
0.5,0.1127,0.99363,0,0.075,0.77436,0
0.5,0.17287,0.98494,0,0.08,0.77367,0.01
0.5,0.15558,0.98782,0,0.08,0.77367,0
0.5,0.26069,0.96542,0,0.085,0.7727,0.01
0.5,0.22552,0.97424,0,0.085,0.7727,0
0.5,0.51731,0.8558,0,0.09,0.77115,0.01
0.5,0.51731,0.8558,0,0.09,0.77115,0
