"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.97776,0.20974,0,0.0011344,0.65,0
0.5,-0.99042,0.13809,0,0,0.64186,0.01
0.5,-0.97776,0.20974,0,0.0011344,0.65,0.01
0.5,-0.99042,0.13809,0,0,0.64186,0
0.5,0.99041,0.13819,0,0.1,0.64162,0
0.5,0.98265,0.18546,0,0.09883,0.65,0.01
0.5,0.99041,0.13819,0,0.1,0.64162,0.01
0.5,0.97262,0.23241,0,0.09883,0.65,0
0.5,-0.93172,0.36317,0,0.0040541,0.66,0.01
0.5,-0.89608,0.4439,0,0.0040541,0.66,0
0.5,0.9155,0.40232,0,0.095928,0.66,0
0.5,0.9155,0.40232,0,0.095928,0.66,0.01
0.5,-0.81583,0.5783,0,0.005,0.66155,0.01
0.5,-0.81583,0.5783,0,0.005,0.66155,0
0.5,-0.48182,0.87627,0,0.01,0.66766,0.01
0.5,-0.64224,0.7665,0,0.01,0.66766,0
0.5,-0.25821,0.96609,0,0.015,0.66929,0.01
0.5,-0.28417,0.95877,0,0.015,0.66929,0
0.5,-0.23278,0.97253,0,0.017967,0.67,0
0.5,-0.23278,0.97253,0,0.017967,0.67,0.01
0.5,0.25803,0.96614,0,0.085,0.6693,0
0.5,0.23235,0.97263,0,0.08204,0.67,0.01
0.5,0.28422,0.95876,0,0.085,0.6693,0.01
0.5,0.23235,0.97263,0,0.08204,0.67,0
0.5,0.64332,0.7656,0,0.09,0.66766,0.01
0.5,0.48254,0.87588,0,0.09,0.66766,0
0.5,0.81693,0.57673,0,0.095,0.66153,0.01
0.5,0.81693,0.57673,0,0.095,0.66153,0
0.5,-0.19655,0.98049,0,0.02,0.67049,0.01
0.5,-0.19655,0.98049,0,0.02,0.67049,0
0.5,-0.12262,0.99245,0,0.025,0.6713,0.01
0.5,-0.14101,0.99001,0,0.025,0.6713,0
0.5,-0.082354,0.9966,0,0.03,0.67182,0.01
0.5,-0.093284,0.99564,0,0.03,0.67182,0
0.5,-0.05412,0.99853,0,0.035,0.67218,0.01
0.5,-0.06277,0.99803,0,0.035,0.67218,0
0.5,-0.030785,0.99953,0,0.04,0.6724,0.01
0.5,-0.038127,0.99927,0,0.04,0.6724,0
0.5,-0.012312,0.99992,0,0.045,0.67252,0.01
0.5,-0.017878,0.99984,0,0.045,0.67252,0
0.5,0.002257,1,0,0.05,0.67256,0.01
0.5,-0.0022451,1,0,0.05,0.67256,0
0.5,0.017913,0.99984,0,0.055,0.67252,0.01
0.5,0.012336,0.99992,0,0.055,0.67252,0
0.5,0.038143,0.99927,0,0.06,0.6724,0.01
0.5,0.030817,0.99953,0,0.06,0.6724,0
0.5,0.062723,0.99803,0,0.065,0.67218,0.01
0.5,0.054096,0.99854,0,0.065,0.67218,0
0.5,0.093229,0.99564,0,0.07,0.67182,0.01
0.5,0.082291,0.99661,0,0.07,0.67182,0
0.5,0.14094,0.99002,0,0.075,0.6713,0.01
0.5,0.12257,0.99246,0,0.075,0.6713,0
0.5,0.19629,0.98055,0,0.08,0.67049,0.01
0.5,0.19629,0.98055,0,0.08,0.67049,0
