"alpha.water","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.5,-0.99078,0.13547,0,0.00018605,0.67,0
0.5,-0.99603,0.089028,0,0,0.66792,0.01
0.5,-0.99078,0.13547,0,0.00018605,0.67,0.01
0.5,-0.99603,0.089028,0,0,0.66792,0
0.5,0.99593,0.090088,0,0.1,0.66747,0
0.5,0.99274,0.12026,0,0.099771,0.67,0.01
0.5,0.99593,0.090088,0,0.1,0.66747,0.01
0.5,0.98863,0.15035,0,0.099771,0.67,0
0.5,-0.9667,0.25592,0,0.0020328,0.68,0.01
0.5,-0.94427,0.32916,0,0.0020328,0.68,0
0.5,0.95669,0.29112,0,0.097938,0.68,0
0.5,0.95669,0.29112,0,0.097938,0.68,0.01
0.5,-0.9082,0.41853,0,0.005,0.6868,0.01
0.5,-0.9082,0.41853,0,0.005,0.6868,0
0.5,-0.82634,0.56317,0,0.0065553,0.69,0
0.5,-0.82634,0.56317,0,0.0065553,0.69,0.01
0.5,0.909,0.41679,0,0.095,0.68677,0
0.5,0.82716,0.56197,0,0.093438,0.69,0.01
0.5,0.909,0.41679,0,0.095,0.68677,0.01
0.5,0.82716,0.56197,0,0.093438,0.69,0
0.5,-0.5213,0.85337,0,0.01,0.69374,0.01
0.5,-0.5213,0.85337,0,0.01,0.69374,0
0.5,-0.22113,0.97524,0,0.015,0.69513,0.01
0.5,-0.24417,0.96973,0,0.015,0.69513,0
0.5,-0.16298,0.98663,0,0.02,0.69614,0.01
0.5,-0.18051,0.98357,0,0.02,0.69614,0
0.5,-0.1156,0.9933,0,0.025,0.69687,0.01
0.5,-0.13052,0.99145,0,0.025,0.69687,0
0.5,-0.081281,0.99669,0,0.03,0.69738,0.01
0.5,-0.090975,0.99585,0,0.03,0.69738,0
0.5,-0.054999,0.99849,0,0.035,0.69773,0.01
0.5,-0.063292,0.998,0,0.035,0.69773,0
0.5,-0.031785,0.99949,0,0.04,0.69797,0.01
0.5,-0.039245,0.99923,0,0.04,0.69797,0
0.5,-0.012781,0.99992,0,0.045,0.69809,0.01
0.5,-0.018553,0.99983,0,0.045,0.69809,0
0.5,0.0023603,1,0,0.05,0.69813,0.01
0.5,-0.0023246,1,0,0.05,0.69813,0
0.5,0.018596,0.99983,0,0.055,0.69809,0.01
0.5,0.012821,0.99992,0,0.055,0.69809,0
0.5,0.039261,0.99923,0,0.06,0.69797,0.01
0.5,0.031817,0.99949,0,0.06,0.69797,0
0.5,0.063252,0.998,0,0.065,0.69773,0.01
0.5,0.054979,0.99849,0,0.065,0.69773,0
0.5,0.090916,0.99586,0,0.07,0.69738,0.01
0.5,0.081222,0.9967,0,0.07,0.69738,0
0.5,0.13043,0.99146,0,0.075,0.69687,0.01
0.5,0.11553,0.9933,0,0.075,0.69687,0
0.5,0.18025,0.98362,0,0.08,0.69614,0.01
0.5,0.1628,0.98666,0,0.08,0.69614,0
0.5,0.24419,0.96973,0,0.085,0.69513,0.01
0.5,0.22097,0.97528,0,0.085,0.69513,0
0.5,0.52188,0.85302,0,0.09,0.69374,0.01
0.5,0.52188,0.85302,0,0.09,0.69374,0
