0.003408,0.52
0,0.51591
0.003408,0.52
0,0.51591
0.1,0.5159
0.09658,0.52
0.1,0.5159
0.09658,0.52
0.005,0.52193
0.005,0.52193
0.01,0.52752
0.01,0.52752
0.015,0.52967
0.015,0.52967
0.016094,0.53
0.016094,0.53
0.085,0.52966
0.083892,0.53
0.085,0.52966
0.083892,0.53
0.09,0.52752
0.09,0.52752
0.095,0.52192
0.095,0.52192
0.02,0.53114
0.02,0.53114
0.025,0.53214
0.025,0.53214
0.03,0.53283
0.03,0.53283
0.035,0.53331
0.035,0.53331
0.04,0.53363
0.04,0.53363
0.045,0.53379
0.045,0.53379
0.05,0.53384
0.05,0.53384
0.055,0.53379
0.055,0.53379
0.06,0.53362
0.06,0.53362
0.065,0.53331
0.065,0.53331
0.07,0.53283
0.07,0.53283
0.075,0.53213
0.075,0.53213
0.08,0.53113
0.08,0.53113
