0.00078648,0.71
0,0.70352
0.00078648,0.71
0,0.70352
0.1,0.70321
0.099173,0.71
0.1,0.70321
0.099173,0.71
0.0032315,0.72
0.0032315,0.72
0.096745,0.72
0.096745,0.72
0.005,0.72318
0.005,0.72318
0.01,0.72969
0.01,0.72969
0.010841,0.73
0.010841,0.73
0.09,0.72969
0.089163,0.73
0.09,0.72969
0.089163,0.73
0.095,0.72315
0.095,0.72315
0.015,0.73143
0.015,0.73143
0.02,0.73246
0.02,0.73246
0.025,0.73317
0.025,0.73317
0.03,0.73365
0.03,0.73365
0.035,0.73398
0.035,0.73398
0.04,0.7342
0.04,0.7342
0.045,0.73432
0.045,0.73432
0.05,0.73436
0.05,0.73436
0.055,0.73432
0.055,0.73432
0.06,0.7342
0.06,0.7342
0.065,0.73398
0.065,0.73398
0.07,0.73365
0.07,0.73365
0.075,0.73317
0.075,0.73317
0.08,0.73246
0.08,0.73246
0.085,0.73143
0.085,0.73143
