0.00075723,0.56
0,0.5551
0.00075723,0.56
0,0.5551
0.1,0.55497
0.099217,0.56
0.1,0.55497
0.099217,0.56
0.0031678,0.57
0.0031678,0.57
0.096815,0.57
0.096815,0.57
0.005,0.57338
0.005,0.57338
0.0099783,0.58
0.0099783,0.58
0.095,0.57336
0.090021,0.58
0.095,0.57336
0.090021,0.58
0.01,0.58002
0.01,0.58002
0.015,0.58174
0.015,0.58174
0.02,0.5828
0.02,0.5828
0.025,0.58352
0.025,0.58352
0.03,0.58402
0.03,0.58402
0.035,0.58438
0.035,0.58438
0.04,0.58462
0.04,0.58462
0.045,0.58475
0.045,0.58475
0.05,0.58478
0.05,0.58478
0.055,0.58475
0.055,0.58475
0.06,0.58462
0.06,0.58462
0.065,0.58438
0.065,0.58438
0.07,0.58402
0.07,0.58402
0.075,0.58352
0.075,0.58352
0.08,0.5828
0.08,0.5828
0.085,0.58174
0.085,0.58174
0.09,0.58002
0.09,0.58002
