1.9223e-05,0.71
0,0.70976
1.9223e-05,0.71
0,0.70976
0.1,0.70923
0.099937,0.71
0.1,0.70923
0.099937,0.71
0.0017224,0.72
0.0017224,0.72
0.098244,0.72
0.098244,0.72
0.005,0.72832
0.005,0.72832
0.0056889,0.73
0.0056889,0.73
0.095,0.72829
0.094299,0.73
0.095,0.72829
0.094299,0.73
0.01,0.73493
0.01,0.73493
0.015,0.73634
0.015,0.73634
0.02,0.73737
0.02,0.73737
0.025,0.73812
0.025,0.73812
0.03,0.73866
0.03,0.73866
0.035,0.73904
0.035,0.73904
0.04,0.7393
0.04,0.7393
0.045,0.73943
0.045,0.73943
0.05,0.73947
0.05,0.73947
0.055,0.73943
0.055,0.73943
0.06,0.7393
0.06,0.7393
0.065,0.73904
0.065,0.73904
0.07,0.73866
0.07,0.73866
0.075,0.73812
0.075,0.73812
0.08,0.73737
0.08,0.73737
0.085,0.73634
0.085,0.73634
0.09,0.73494
0.09,0.73494
