0.00046101,0.77
0,0.76559
0.00046101,0.77
0,0.76559
0.1,0.76518
0.099491,0.77
0.1,0.76518
0.099491,0.77
0.002574,0.78
0.002574,0.78
0.097396,0.78
0.097396,0.78
0.005,0.78485
0.005,0.78485
0.0082126,0.79
0.0082126,0.79
0.095,0.78482
0.091784,0.79
0.095,0.78482
0.091784,0.79
0.01,0.79182
0.01,0.79182
0.015,0.7933
0.015,0.7933
0.02,0.79426
0.02,0.79426
0.025,0.79498
0.025,0.79498
0.03,0.79548
0.03,0.79548
0.035,0.79583
0.035,0.79583
0.04,0.79606
0.04,0.79606
0.045,0.79618
0.045,0.79618
0.05,0.79621
0.05,0.79621
0.055,0.79618
0.055,0.79618
0.06,0.79606
0.06,0.79606
0.065,0.79583
0.065,0.79583
0.07,0.79548
0.07,0.79548
0.075,0.79498
0.075,0.79498
0.08,0.79426
0.08,0.79426
0.085,0.7933
0.085,0.7933
0.09,0.79182
0.09,0.79182
