0.005,0.50549
0.005,0.50549
0,0.50418
0,0.50418
0.01,0.50769
0.01,0.50769
0.015,0.50918
0.015,0.50918
0.018713,0.51
0.018713,0.51
0.085,0.50918
0.081286,0.51
0.085,0.50918
0.081286,0.51
0.09,0.50769
0.09,0.50769
0.095,0.50549
0.095,0.50549
0.1,0.50418
0.1,0.50418
0.02,0.51029
0.02,0.51029
0.025,0.51108
0.025,0.51108
0.03,0.51162
0.03,0.51162
0.035,0.51199
0.035,0.51199
0.04,0.51223
0.04,0.51223
0.045,0.51236
0.045,0.51236
0.05,0.5124
0.05,0.5124
0.055,0.51236
0.055,0.51236
0.06,0.51223
0.06,0.51223
0.065,0.51199
0.065,0.51199
0.07,0.51162
0.07,0.51162
0.075,0.51108
0.075,0.51108
0.08,0.51029
0.08,0.51029
