0.0010294,0.51
0,0.50924
0.0010294,0.51
0,0.50924
0.1,0.50923
0.098963,0.51
0.1,0.50923
0.098963,0.51
0.005,0.5128
0.005,0.5128
0.01,0.51692
0.01,0.51692
0.015,0.51912
0.015,0.51912
0.017791,0.52
0.017791,0.52
0.085,0.51911
0.082203,0.52
0.085,0.51911
0.082203,0.52
0.09,0.51692
0.09,0.51692
0.095,0.5128
0.095,0.5128
0.02,0.5207
0.02,0.5207
0.025,0.52179
0.025,0.52179
0.03,0.52254
0.03,0.52254
0.035,0.52306
0.035,0.52306
0.04,0.5234
0.04,0.5234
0.045,0.52359
0.045,0.52359
0.05,0.52365
0.05,0.52365
0.055,0.52359
0.055,0.52359
0.06,0.5234
0.06,0.5234
0.065,0.52306
0.065,0.52306
0.07,0.52253
0.07,0.52253
0.075,0.52178
0.075,0.52178
0.08,0.5207
0.08,0.5207
