0.0011344,0.65
0,0.64186
0.0011344,0.65
0,0.64186
0.1,0.64162
0.09883,0.65
0.1,0.64162
0.09883,0.65
0.0040541,0.66
0.0040541,0.66
0.095928,0.66
0.095928,0.66
0.005,0.66155
0.005,0.66155
0.01,0.66766
0.01,0.66766
0.015,0.66929
0.015,0.66929
0.017967,0.67
0.017967,0.67
0.085,0.6693
0.08204,0.67
0.085,0.6693
0.08204,0.67
0.09,0.66766
0.09,0.66766
0.095,0.66153
0.095,0.66153
0.02,0.67049
0.02,0.67049
0.025,0.6713
0.025,0.6713
0.03,0.67182
0.03,0.67182
0.035,0.67218
0.035,0.67218
0.04,0.6724
0.04,0.6724
0.045,0.67252
0.045,0.67252
0.05,0.67256
0.05,0.67256
0.055,0.67252
0.055,0.67252
0.06,0.6724
0.06,0.6724
0.065,0.67218
0.065,0.67218
0.07,0.67182
0.07,0.67182
0.075,0.6713
0.075,0.6713
0.08,0.67049
0.08,0.67049
