0.00089955,0.69
0,0.68295
0.00089955,0.69
0,0.68295
0.1,0.68266
0.099061,0.69
0.1,0.68266
0.099061,0.69
0.0034849,0.7
0.0034849,0.7
0.096493,0.7
0.096493,0.7
0.005,0.70264
0.005,0.70264
0.01,0.70898
0.01,0.70898
0.012884,0.71
0.012884,0.71
0.09,0.70898
0.08712,0.71
0.09,0.70898
0.08712,0.71
0.095,0.70261
0.095,0.70261
0.015,0.71075
0.015,0.71075
0.02,0.71183
0.02,0.71183
0.025,0.71257
0.025,0.71257
0.03,0.71305
0.03,0.71305
0.035,0.71339
0.035,0.71339
0.04,0.71361
0.04,0.71361
0.045,0.71372
0.045,0.71372
0.05,0.71375
0.05,0.71375
0.055,0.71372
0.055,0.71372
0.06,0.71361
0.06,0.71361
0.065,0.71339
0.065,0.71339
0.07,0.71305
0.07,0.71305
0.075,0.71257
0.075,0.71257
0.08,0.71184
0.08,0.71184
0.085,0.71075
0.085,0.71075
