0.00032365,0.64
0,0.6366
0.00032365,0.64
0,0.6366
0.1,0.63622
0.099636,0.64
0.1,0.63622
0.099636,0.64
0.0022865,0.65
0.0022865,0.65
0.097687,0.65
0.097687,0.65
0.005,0.6558
0.005,0.6558
0.0073094,0.66
0.0073094,0.66
0.095,0.65577
0.092686,0.66
0.095,0.65577
0.092686,0.66
0.01,0.66283
0.01,0.66283
0.015,0.66423
0.015,0.66423
0.02,0.66522
0.02,0.66522
0.025,0.66595
0.025,0.66595
0.03,0.66645
0.03,0.66645
0.035,0.6668
0.035,0.6668
0.04,0.66703
0.04,0.66703
0.045,0.66715
0.045,0.66715
0.05,0.66718
0.05,0.66718
0.055,0.66715
0.055,0.66715
0.06,0.66703
0.06,0.66703
0.065,0.6668
0.065,0.6668
0.07,0.66645
0.07,0.66645
0.075,0.66595
0.075,0.66595
0.08,0.66522
0.08,0.66522
0.085,0.66424
0.085,0.66424
0.09,0.66283
0.09,0.66283
