0.00054811,0.6
0,0.59475
0.00054811,0.6
0,0.59475
0.1,0.59448
0.099418,0.6
0.1,0.59448
0.099418,0.6
0.0026741,0.61
0.0026741,0.61
0.097304,0.61
0.097304,0.61
0.005,0.61458
0.005,0.61458
0.0084795,0.62
0.0084795,0.62
0.095,0.61456
0.091518,0.62
0.095,0.61456
0.091518,0.62
0.01,0.62154
0.01,0.62154
0.015,0.62305
0.015,0.62305
0.02,0.62401
0.02,0.62401
0.025,0.62471
0.025,0.62471
0.03,0.62522
0.03,0.62522
0.035,0.62558
0.035,0.62558
0.04,0.62581
0.04,0.62581
0.045,0.62592
0.045,0.62592
0.05,0.62596
0.05,0.62596
0.055,0.62592
0.055,0.62592
0.06,0.6258
0.06,0.6258
0.065,0.62558
0.065,0.62558
0.07,0.62522
0.07,0.62522
0.075,0.62471
0.075,0.62471
0.08,0.62401
0.08,0.62401
0.085,0.62305
0.085,0.62305
0.09,0.62154
0.09,0.62154
