0.00073608,0.57
0,0.56432
0.00073608,0.57
0,0.56432
0.1,0.56414
0.099236,0.57
0.1,0.56414
0.099236,0.57
0.003034,0.58
0.003034,0.58
0.096948,0.58
0.096948,0.58
0.005,0.58368
0.005,0.58368
0.0095671,0.59
0.0095671,0.59
0.095,0.58366
0.090431,0.59
0.095,0.58366
0.090431,0.59
0.01,0.59043
0.01,0.59043
0.015,0.59209
0.015,0.59209
0.02,0.59311
0.02,0.59311
0.025,0.59382
0.025,0.59382
0.03,0.59431
0.03,0.59431
0.035,0.59467
0.035,0.59467
0.04,0.59491
0.04,0.59491
0.045,0.59504
0.045,0.59504
0.05,0.59507
0.05,0.59507
0.055,0.59503
0.055,0.59503
0.06,0.59491
0.06,0.59491
0.065,0.59467
0.065,0.59467
0.07,0.59431
0.07,0.59431
0.075,0.59381
0.075,0.59381
0.08,0.59311
0.08,0.59311
0.085,0.59209
0.085,0.59209
0.09,0.59043
0.09,0.59043
