0.0012537,0.63
0,0.62132
0.0012537,0.63
0,0.62132
0.1,0.6211
0.098712,0.63
0.1,0.6211
0.098712,0.63
0.0043761,0.64
0.0043761,0.64
0.095606,0.64
0.095606,0.64
0.005,0.64099
0.005,0.64099
0.01,0.64705
0.01,0.64705
0.015,0.6486
0.015,0.6486
0.02,0.64975
0.02,0.64975
0.021427,0.65
0.021427,0.65
0.08,0.64975
0.078575,0.65
0.08,0.64975
0.078575,0.65
0.085,0.64861
0.085,0.64861
0.09,0.64705
0.09,0.64705
0.095,0.64097
0.095,0.64097
0.025,0.65061
0.025,0.65061
0.03,0.65117
0.03,0.65117
0.035,0.65154
0.035,0.65154
0.04,0.65178
0.04,0.65178
0.045,0.6519
0.045,0.6519
0.05,0.65193
0.05,0.65193
0.055,0.6519
0.055,0.6519
0.06,0.65178
0.06,0.65178
0.065,0.65154
0.065,0.65154
0.07,0.65117
0.07,0.65117
0.075,0.65061
0.075,0.65061
