0.0015089,0.75
0,0.74055
0.0015089,0.75
0,0.74055
0.1,0.7403
0.098453,0.75
0.1,0.7403
0.098453,0.75
0.005,0.75964
0.005,0.75964
0.0051285,0.76
0.0051285,0.76
0.095,0.7596
0.094857,0.76
0.095,0.7596
0.094857,0.76
0.01,0.76582
0.01,0.76582
0.015,0.76727
0.015,0.76727
0.02,0.76832
0.02,0.76832
0.025,0.76912
0.025,0.76912
0.03,0.76969
0.03,0.76969
0.033672,0.77
0.033672,0.77
0.07,0.76969
0.066326,0.77
0.07,0.76969
0.066326,0.77
0.075,0.76912
0.075,0.76912
0.08,0.76832
0.08,0.76832
0.085,0.76727
0.085,0.76727
0.09,0.76582
0.09,0.76582
0.035,0.77011
0.035,0.77011
0.04,0.77038
0.04,0.77038
0.045,0.77052
0.045,0.77052
0.05,0.77055
0.05,0.77055
0.055,0.77052
0.055,0.77052
0.06,0.77038
0.06,0.77038
0.065,0.77011
0.065,0.77011
