0.00040773,0.54
0,0.5386
0.00040773,0.54
0,0.5386
0.1,0.53853
0.099571,0.54
0.1,0.53853
0.099571,0.54
0.0034256,0.55
0.0034256,0.55
0.09656,0.55
0.09656,0.55
0.005,0.55281
0.005,0.55281
0.01,0.55927
0.01,0.55927
0.012033,0.56
0.012033,0.56
0.09,0.55927
0.087962,0.56
0.09,0.55927
0.087962,0.56
0.095,0.55279
0.095,0.55279
0.015,0.56103
0.015,0.56103
0.02,0.56215
0.02,0.56215
0.025,0.56293
0.025,0.56293
0.03,0.56345
0.03,0.56345
0.035,0.5638
0.035,0.5638
0.04,0.56403
0.04,0.56403
0.045,0.56416
0.045,0.56416
0.05,0.56419
0.05,0.56419
0.055,0.56416
0.055,0.56416
0.06,0.56403
0.06,0.56403
0.065,0.5638
0.065,0.5638
0.07,0.56345
0.07,0.56345
0.075,0.56293
0.075,0.56293
0.08,0.56215
0.08,0.56215
0.085,0.56103
0.085,0.56103
