0.00068917,0.55
0,0.5466
0.00068917,0.55
0,0.5466
0.1,0.5465
0.099288,0.55
0.1,0.5465
0.099288,0.55
0.0033024,0.56
0.0033024,0.56
0.096682,0.56
0.096682,0.56
0.005,0.56309
0.005,0.56309
0.01,0.56963
0.01,0.56963
0.011,0.57
0.011,0.57
0.09,0.56963
0.088997,0.57
0.09,0.56963
0.088997,0.57
0.095,0.56307
0.095,0.56307
0.015,0.57138
0.015,0.57138
0.02,0.57248
0.02,0.57248
0.025,0.57323
0.025,0.57323
0.03,0.57373
0.03,0.57373
0.035,0.57408
0.035,0.57408
0.04,0.57433
0.04,0.57433
0.045,0.57445
0.045,0.57445
0.05,0.57449
0.05,0.57449
0.055,0.57445
0.055,0.57445
0.06,0.57432
0.06,0.57432
0.065,0.57408
0.065,0.57408
0.07,0.57373
0.07,0.57373
0.075,0.57323
0.075,0.57323
0.08,0.57248
0.08,0.57248
0.085,0.57138
0.085,0.57138
