6.0787e-05,0.7
0,0.69927
6.0787e-05,0.7
0,0.69927
0.1,0.69876
0.099896,0.7
0.1,0.69876
0.099896,0.7
0.0017991,0.71
0.0017991,0.71
0.09817,0.71
0.09817,0.71
0.005,0.71792
0.005,0.71792
0.0058921,0.72
0.0058921,0.72
0.095,0.71789
0.094098,0.72
0.095,0.71789
0.094098,0.72
0.01,0.72464
0.01,0.72464
0.015,0.72604
0.015,0.72604
0.02,0.72706
0.02,0.72706
0.025,0.72781
0.025,0.72781
0.03,0.72833
0.03,0.72833
0.035,0.7287
0.035,0.7287
0.04,0.72895
0.04,0.72895
0.045,0.72908
0.045,0.72908
0.05,0.72912
0.05,0.72912
0.055,0.72908
0.055,0.72908
0.06,0.72895
0.06,0.72895
0.065,0.7287
0.065,0.7287
0.07,0.72833
0.07,0.72833
0.075,0.72781
0.075,0.72781
0.08,0.72706
0.08,0.72706
0.085,0.72604
0.085,0.72604
0.09,0.72464
0.09,0.72464
