0.001344,0.53
0,0.52706
0.001344,0.53
0,0.52706
0.1,0.52703
0.09864,0.53
0.1,0.52703
0.09864,0.53
0.005,0.53702
0.005,0.53702
0.0065392,0.54
0.0065392,0.54
0.095,0.537
0.093453,0.54
0.095,0.537
0.093453,0.54
0.01,0.54389
0.01,0.54389
0.015,0.54534
0.015,0.54534
0.02,0.54643
0.02,0.54643
0.025,0.54727
0.025,0.54727
0.03,0.54786
0.03,0.54786
0.035,0.54828
0.035,0.54828
0.04,0.54855
0.04,0.54855
0.045,0.54869
0.045,0.54869
0.05,0.54873
0.05,0.54873
0.055,0.54869
0.055,0.54869
0.06,0.54855
0.06,0.54855
0.065,0.54828
0.065,0.54828
0.07,0.54786
0.07,0.54786
0.075,0.54727
0.075,0.54727
0.08,0.54643
0.08,0.54643
0.085,0.54534
0.085,0.54534
0.09,0.54389
0.09,0.54389
