0.00027546,0.65
0,0.64705
0.00027546,0.65
0,0.64705
0.1,0.64664
0.099683,0.65
0.1,0.64664
0.099683,0.65
0.0021988,0.66
0.0021988,0.66
0.097774,0.66
0.097774,0.66
0.005,0.66612
0.005,0.66612
0.0070474,0.67
0.0070474,0.67
0.095,0.66609
0.092947,0.67
0.095,0.66609
0.092947,0.67
0.01,0.67314
0.01,0.67314
0.015,0.67453
0.015,0.67453
0.02,0.67552
0.02,0.67552
0.025,0.67626
0.025,0.67626
0.03,0.67676
0.03,0.67676
0.035,0.67711
0.035,0.67711
0.04,0.67734
0.04,0.67734
0.045,0.67746
0.045,0.67746
0.05,0.67749
0.05,0.67749
0.055,0.67746
0.055,0.67746
0.06,0.67734
0.06,0.67734
0.065,0.67711
0.065,0.67711
0.07,0.67676
0.07,0.67676
0.075,0.67626
0.075,0.67626
0.08,0.67552
0.08,0.67552
0.085,0.67453
0.085,0.67453
0.09,0.67314
0.09,0.67314
